season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,rookie_market_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
4,bf73723e-0606-4359-8545-e6357e2e4574,9d43d8cd-57ef-4dca-8721-ac695acb87bf,圣徒南安普,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,2,27,14,9,0,5,26,26,0,13,73.23,77.62,87,6,0,0,0,0,0,3100000.0,1593611.0,51.41,7055295.83,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,9ffa92ba-7961-424c-82d3-0cb957ec5ce8,日耳曼战,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,7,17,14,4,5,5,18,25,-7,14,62.21,67.12,78,9,0,0,0,0,0,2250000.0,817808.0,36.35,3684015.17,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,a4caae20-4eb1-4398-a208-2e6966f3ae81,飓风之眼,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,4,19,14,4,7,3,25,21,4,12,59.58,62.75,71,10,0,2,0,0,0,1600000.0,507963.0,31.75,4106198.28,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,a66992cb-c66d-4ecd-80c2-2a589d31bc28,蓝鹰拉齐,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,7,14,14,4,2,8,20,27,-7,10,65.0,67.5,74,9,0,0,0,0,0,1600000.0,660798.0,41.3,3419953.61,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,a7a0cccb-3297-423e-9a93-a8f112824245,水晶石透,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,2,24,14,7,3,4,29,25,4,10,61.7,63.62,71,12,0,0,0,0,0,1600000.0,639797.0,39.99,3769127.45,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,a7f2c6d0-1868-47db-a1bd-84e2484ef5d6,塞尔塔天,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,2,23,14,7,2,5,26,27,-1,13,66.31,70.25,80,7,0,0,0,0,0,2250000.0,1002619.0,44.56,5613882.97,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,a81aa0de-818e-4fd0-ae1f-56a79f50533c,犀牛冲撞,True,a0107e47-d545-415a-877e-a250b12b72a3,4,8,6,14,1,3,10,15,33,-18,10,62.0,65.12,77,10,0,0,0,0,0,1600000.0,597005.0,37.31,3401784.62,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,a9bea15d-145c-4e47-b625-c5ffc0b9b161,南部之星,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,6,16,14,4,4,6,28,34,-6,13,65.54,69.88,85,8,0,0,0,0,0,1600000.0,925938.0,57.87,2869601.43,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,aac1d957-2aa9-4742-9a46-9de762268d05,白虎啸天,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,6,18,14,4,6,4,20,19,1,10,71.5,75.5,92,6,0,0,0,0,0,3100000.0,840525.0,27.11,7363030.96,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,aaf997c0-ab27-4381-9357-c0ff681628d1,烈焰红唇,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,8,13,14,3,4,7,25,30,-5,10,62.0,64.5,77,9,0,0,0,0,0,1600000.0,584009.0,36.5,3431658.09,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ab2722bd-8a6d-4efa-823b-286c6773b0b8,东北虎啸,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,2,30,14,9,3,2,36,17,19,14,78.71,84.5,95,13,0,0,0,0,0,3100000.0,2395218.0,77.27,4479164.45,B,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ae477957-abee-431d-b5f1-29d65f2d5b6c,大地之力,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,1,22,14,6,4,4,28,20,8,14,64.14,67.88,79,9,0,0,0,0,0,1600000.0,805188.0,50.32,3376172.63,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ae5e1af9-5f9a-4fcd-99d7-ba2b613dd9a4,白百合热,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,1,27,14,7,6,1,41,23,18,15,79.4,85.38,91,8,0,0,0,0,0,4200000.0,2665356.0,63.46,6969891.03,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,aea2865c-c8df-4aa3-8fe7-256edbb160a1,快乐足球,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,5,21,14,6,3,5,33,30,3,12,80.42,86.25,96,11,0,0,0,0,0,4200000.0,2240447.0,53.34,6405145.29,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b0c2f2f4-cf26-4ba4-ad7b-fed70310cadc,魔毯飞行,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,2,23,14,7,2,5,19,19,0,12,62.17,66.75,80,9,0,0,0,0,0,1600000.0,650278.0,40.64,3637814.5,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b1fccedd-f7f5-4e1a-b20d-03941bdbfd8e,非洲犀牛,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,3,22,14,6,4,4,25,24,1,14,62.57,66.88,74,12,0,0,0,0,0,1600000.0,711563.0,44.47,3640133.55,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b3dbdf88-1463-46cc-b570-748b06c3cde9,床单军团,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,1,29,14,9,2,3,39,18,21,13,71.62,76.12,83,8,0,0,0,0,0,1600000.0,1481813.0,92.61,3946142.55,B,warning
4,bf73723e-0606-4359-8545-e6357e2e4574,b4c660cb-31aa-4245-bc8d-3b635c5e8c0b,东方雄狮,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,3,23,14,7,2,5,26,22,4,11,61.82,65.38,79,9,0,2,0,0,0,1600000.0,545972.0,34.12,3228204.32,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b4f3c189-e714-43f5-bd3e-d5709925fe1d,绿洲驼队,True,a14c4617-240a-46a6-990f-37f821870474,3,6,14,14,3,5,6,18,24,-6,13,65.62,69.5,78,9,0,0,0,0,0,2250000.0,892609.0,39.67,5663401.54,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b4fdaf05-975d-4005-bbf0-0d0b5bbfdf8d,树懒慢动,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,7,14,14,4,2,8,20,24,-4,11,63.0,66.0,74,11,0,0,0,0,0,1600000.0,624215.0,39.01,3671838.35,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b4fff948-b70d-4f6f-9aa2-1470587d7839,清真美食,True,a214dae7-f210-4978-a373-8769b832bee7,3,1,32,14,10,2,2,37,14,23,15,71.27,77.88,96,8,0,0,0,0,0,2250000.0,1836708.0,81.63,3635578.32,B,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b766a608-e35e-4487-b5ba-4752916a87c6,蓝黑战士,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,2,24,14,7,3,4,27,21,6,15,62.47,68.38,77,12,0,0,0,0,0,1600000.0,797700.0,49.86,3485207.43,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,b90a4c3c-4de2-46a9-a075-bfae07efaa7f,黄色潜水艇,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,4,18,14,5,3,6,24,17,7,11,66.73,71.25,79,11,0,0,0,0,0,1600000.0,851267.0,53.2,5409225.61,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,bdbc9eb8-25c6-46e2-8d03-4fe7dde6eeef,不来梅绿,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,2,33,14,11,0,3,31,22,9,14,60.0,65.5,76,11,0,0,0,0,0,1600000.0,690801.0,43.18,3957558.07,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,bf188558-c9b9-494c-b203-db7b7be35ee0,蝙蝠军团,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,7,13,14,3,4,7,23,30,-7,12,69.25,73.5,81,10,0,0,0,0,0,2250000.0,1098853.0,48.84,4924548.78,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,c3b55960-13bd-4a55-b5d4-819544a6302e,马略卡岛,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,8,9,14,1,6,7,14,24,-10,13,69.08,74.38,84,12,0,0,0,0,0,2250000.0,1141112.0,50.72,4772628.49,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,c3d001b9-dd3c-4834-a548-dbd8609332c4,图阿雷格,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,7,11,14,3,2,9,21,28,-7,10,59.5,61.75,73,12,0,0,0,0,0,1600000.0,434792.0,27.17,3897520.17,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,c6bd46fa-082b-4d97-8563-69b43efea613,枪手兵工厂,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,2,26,14,7,5,2,38,30,8,12,78.67,81.62,88,5,0,0,0,0,0,4200000.0,1937951.0,46.14,7849381.55,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,c6d43c44-11e9-47de-b661-544e6c9e2c58,阿拉伯舞,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,5,20,14,6,2,6,22,23,-1,14,61.79,66.38,74,9,0,0,0,0,0,1600000.0,712359.0,44.52,3516488.86,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,c817ac92-5d06-4d9d-b73f-8d903c279f1b,蓝宝石海,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,8,12,14,3,3,8,23,30,-7,14,65.14,71.12,89,12,0,0,0,0,0,1600000.0,1016796.0,63.55,2768611.73,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,c8c3d129-2f00-45c1-940c-3bbc7cd5d953,华南虎威,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,4,20,14,5,5,4,32,29,3,12,72.58,77.5,96,7,0,0,0,0,0,3100000.0,1456997.0,47.0,6850861.08,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ca5363fa-daf6-4b94-988e-8e363382cc57,朱雀焚霞,True,a0107e47-d545-415a-877e-a250b12b72a3,4,6,16,14,4,4,6,19,26,-7,14,65.57,72.38,85,11,0,0,0,0,0,1600000.0,1014011.0,63.38,2274271.1,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,caa7cbd4-c80e-4bba-a33e-c6a9c4e358c5,西域猛虎,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,1,31,14,10,1,3,31,19,12,14,72.93,79.75,90,10,0,0,0,0,0,3100000.0,1682036.0,54.26,6295764.05,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cb90ca86-8723-4309-8443-cb0e4b87bdc2,西班牙人,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,1,32,14,10,2,2,30,17,13,10,67.1,70.12,78,13,0,2,0,0,0,1600000.0,921666.0,57.6,4401154.87,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cb936237-0b21-40e8-9cbe-dd3431b9f1e7,巴塔哥尼,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,1,29,14,9,2,3,26,12,14,13,70.69,76.88,92,12,0,3,0,0,0,3100000.0,1475109.0,47.58,7660483.86,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cbf559b0-39a7-4084-ab87-5ff041741299,马丘比丘,True,698db303-c978-44e4-a85a-c086ddf13168,3,3,25,14,7,4,3,25,21,4,13,71.46,75.88,90,8,0,0,0,0,0,2250000.0,1445121.0,64.23,3889505.3,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cc0ed8cb-6636-472c-be01-9bcb6d6e541c,亚马逊河,True,698db303-c978-44e4-a85a-c086ddf13168,3,2,25,14,7,4,3,29,21,8,11,69.27,72.75,85,10,0,0,0,0,0,2250000.0,1318667.0,58.61,4182293.27,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,银狼啸天,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,5,18,14,5,3,6,20,25,-5,11,64.18,68.25,75,9,0,0,0,0,0,1600000.0,755094.0,47.19,5788025.03,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cd04a361-39e0-4c35-a360-d05cf2c452d9,斗牛士团,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,2,25,14,7,4,3,30,23,7,14,70.86,76.38,84,10,0,0,0,0,0,2250000.0,1448831.0,64.39,4269083.09,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,cd6bf0d3-7f1a-4f3b-82bd-5ff4f46449d9,钢铁柏林,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,4,20,14,6,2,6,28,32,-4,12,62.67,67.38,86,8,0,0,0,0,0,1600000.0,741123.0,46.32,3280119.98,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d3c61670-e649-42ae-9394-5d0fa962c0b8,拉普拉塔,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,6,19,14,5,4,5,30,31,-1,13,73.15,78.62,94,5,0,0,0,0,0,3100000.0,1641988.0,52.97,6948898.44,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d3f11c2d-1468-4391-843e-98c05dd06286,野马奔腾,True,a0107e47-d545-415a-877e-a250b12b72a3,4,7,10,14,3,1,10,20,33,-13,12,66.25,69.38,82,6,0,0,0,0,0,1600000.0,828785.0,51.8,2992860.62,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d488af48-8fa6-4679-9dd6-8ee83109a97b,金刚鹦鹉,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,4,21,14,6,3,5,24,19,5,13,61.15,67.12,85,12,0,0,0,0,0,1600000.0,763541.0,47.72,3355051.6,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d48ba2a2-bb85-4376-9449-fb3b8826dcf0,斑马军团,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,4,21,14,6,3,5,28,28,0,12,60.83,65.0,71,10,0,0,0,0,0,1600000.0,584732.0,36.55,3930044.27,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d4953c57-7182-4723-9142-a8e6adf47c2d,刚果雨林,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,3,24,14,7,3,4,25,21,4,12,65.75,70.12,76,9,0,0,0,0,0,1600000.0,800229.0,50.01,3202996.84,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d52013ad-2b3d-4866-9463-0df96b9819f5,紫电鹰扬,True,a0107e47-d545-415a-877e-a250b12b72a3,4,2,29,14,9,2,3,38,20,18,11,70.09,74.25,86,11,0,0,0,0,0,1600000.0,1125403.0,70.34,4938753.45,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d6086e01-af3b-4682-b7ac-9721713176f8,赫塔菲蓝,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,5,18,14,4,6,4,27,26,1,11,68.73,72.38,83,12,0,0,0,0,0,2250000.0,997642.0,44.34,4522135.97,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d71c98f8-59f1-4a75-bc58-83b1ecd27981,峨眉女侠,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,2,23,14,7,2,5,27,27,0,12,63.0,67.75,86,12,0,0,0,0,0,1600000.0,766764.0,47.92,3011038.93,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d724ec79-ddaf-424a-8b83-0b71b0077748,红黑恶魔,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,5,17,14,4,5,5,21,28,-7,13,63.77,68.75,84,11,0,0,0,0,0,2250000.0,958908.0,42.62,3149805.01,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d7869c27-6888-484a-a8f0-2302f76966d6,那不勒斯,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,3,23,14,7,2,5,22,19,3,13,61.85,66.62,75,7,0,0,0,0,0,1600000.0,713084.0,44.57,3659015.12,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d7c79989-b29a-48ff-a3c2-1aab6cfdd9f7,雄鹰法兰,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,5,18,14,5,3,6,23,27,-4,10,61.6,63.5,81,5,0,0,0,0,0,1600000.0,555714.0,34.73,3850329.09,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,d9734de3-ae7d-4ffa-a1eb-1caa5904bec7,公牛都灵,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,6,18,14,5,3,6,24,30,-6,13,63.46,68.75,82,13,0,0,0,0,0,1600000.0,843447.0,52.72,3225981.36,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,daef3762-8681-454f-8dad-3aa6204f616d,森林之语,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,6,17,14,4,5,5,19,23,-4,14,63.0,69.25,77,12,0,0,0,0,0,1600000.0,852375.0,53.27,3201537.72,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,db3ca325-5af2-49ee-b4eb-ffc5833d9db4,巴斯克雄,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,4,20,14,6,2,6,32,30,2,12,65.0,70.88,83,11,0,2,0,0,0,2250000.0,906855.0,40.3,5675467.41,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,dc18fbbd-e586-44a9-b293-33f29e574c86,格拉纳达,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,1,24,14,7,3,4,29,16,13,13,63.77,70.5,77,12,0,2,0,0,0,2250000.0,919572.0,40.87,5408544.7,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,dc55424e-e60a-4f21-a4bd-1413e7069aea,波斯地毯,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,5,18,14,5,3,6,22,22,0,10,64.2,66.88,81,8,0,0,0,0,0,1600000.0,707390.0,44.21,3589618.31,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,马穆鲁克,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,7,15,14,4,3,7,21,24,-3,12,62.08,66.12,80,9,0,0,0,0,0,1600000.0,663999.0,41.5,3334119.34,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,df811640-39e5-4b41-81e5-7f64b13dafbc,科隆山羊,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,3,22,14,7,1,6,21,18,3,11,63.45,68.0,88,8,0,0,0,0,0,1600000.0,876453.0,54.78,2686421.4,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,dfd5c178-63e7-4592-8430-0bf56ef6b746,非洲猎豹,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,1,26,14,8,2,4,21,17,4,11,64.82,68.12,81,11,0,0,0,0,0,1600000.0,709229.0,44.33,3128031.48,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e19278fd-c33e-4fe9-a9f4-715d2d54e703,白虹贯日,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,4,21,14,6,3,5,27,25,2,12,62.33,66.0,79,10,0,0,0,0,0,1600000.0,776861.0,48.55,3191032.19,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e1a10934-083a-43c5-83bb-21c96e852047,水豚憨态,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,3,22,14,7,1,6,22,22,0,14,64.79,70.88,82,11,0,0,0,0,0,1600000.0,883389.0,55.21,3069482.39,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e1f61e2f-8c0e-40d7-8469-b57e4c5d6e6d,炼油大师,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,3,25,14,8,1,5,35,24,11,10,77.1,81.0,93,14,0,0,0,0,0,3100000.0,1368318.0,44.14,6175809.42,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e31dd5d4-bdf5-447f-8b05-dbae251e1807,猎豹闪电,True,a8fde632-9f65-467d-bc44-32641788bb66,3,7,9,14,2,3,9,18,32,-14,13,64.46,69.38,79,10,0,0,0,0,0,2250000.0,950728.0,42.25,2825444.27,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e63b8fec-a8f4-4d4a-b355-ef3f8934d96b,紫气东来,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,8,14,14,4,2,8,13,24,-11,12,59.42,62.88,77,10,0,0,0,0,0,1600000.0,513650.0,32.1,4041196.76,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e79c02dd-e7f4-46df-b204-5cab4e46018c,威尼斯假,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,4,18,14,5,3,6,26,30,-4,12,66.0,71.5,80,9,0,0,0,0,0,2250000.0,1026181.0,45.61,5181010.06,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e9574c3d-7a37-438b-bb39-a6635a480519,烈焰狂狮,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,1,30,14,9,3,2,39,20,19,14,62.93,67.62,75,11,0,0,0,0,0,1600000.0,800954.0,50.06,3442657.98,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,e96fd191-86b4-440f-9d5e-75f92e986f08,大马士革,True,a214dae7-f210-4978-a373-8769b832bee7,3,7,12,14,3,3,8,18,27,-9,14,67.36,72.62,79,13,0,0,0,0,0,2250000.0,1146589.0,50.96,5183946.93,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ee405282-7387-4eed-b942-7d895a235ea9,真蓝黑亚,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,6,14,14,3,5,6,19,23,-4,10,67.1,71.88,89,14,0,0,0,0,0,2250000.0,1073907.0,47.73,2369215.88,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,efdcf3ed-9bee-4879-ae3f-54c6fe53390a,苍鹰搏兔,True,a8fde632-9f65-467d-bc44-32641788bb66,3,4,20,14,6,2,6,31,33,-2,12,65.92,70.5,86,14,0,0,0,0,0,2250000.0,944249.0,41.97,5498007.85,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f15b6248-89a2-4cf3-b3e1-6d5932786764,潘帕斯草,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,3,20,14,6,2,6,31,25,6,11,72.09,74.5,84,7,0,0,0,0,0,3100000.0,1094598.0,35.31,6933518.46,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f2cb4baa-cdb6-4598-9262-ac9d6b0fb411,蓝军切尔西,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,7,15,14,5,0,9,23,36,-13,15,67.73,79.62,91,9,0,4,0,0,0,4200000.0,1689695.0,40.23,8863688.79,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f49c75a4-de8d-42ee-a4ea-654f8a259934,皇家社会,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,8,8,14,2,2,10,21,44,-23,14,67.71,73.38,86,8,0,0,0,0,0,3100000.0,1200688.0,38.73,5010919.84,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f620e152-292f-4fbe-b20c-d69017df3b13,桑巴学校,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,2,27,14,8,3,3,32,24,8,13,71.15,76.25,84,11,0,0,0,0,0,2250000.0,1475947.0,65.6,4652139.01,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f6fc4772-aec9-4ef5-a733-1b0cade7a3c2,巴格达城,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,3,25,14,7,4,3,29,16,13,11,69.55,72.12,82,9,0,0,0,0,0,1600000.0,917323.0,57.33,4708842.07,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f7c88717-c6fb-4af6-a4da-dc51d5d34038,山楂球西布,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,5,19,14,6,1,7,25,25,0,12,69.0,76.12,82,9,0,1,0,0,0,3100000.0,1375985.6,44.39,7103601.1,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f7f29ce8-339e-4766-b0d5-8846eda62b73,青金石蓝,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,1,31,14,10,1,3,30,18,12,13,64.46,70.0,82,10,0,0,0,0,0,1600000.0,896753.0,56.05,3182660.47,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f80a6187-52cf-4735-bc02-3ee1faf20fae,红尘滚滚,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,5,18,14,4,6,4,25,22,3,13,63.31,68.25,80,12,0,0,0,0,0,1600000.0,806841.0,50.43,3372737.62,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,f9cb99ee-01b3-4cbe-a485-060029a62082,非洲雄狮,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,7,11,14,3,2,9,24,28,-4,12,63.42,66.88,80,5,0,0,0,0,0,1600000.0,740283.0,46.27,3603720.28,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,fa05cf5f-854b-4834-b1ff-ae470948fdb4,高乔骑士,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,5,20,14,6,2,6,27,26,1,15,70.53,78.38,89,9,0,0,0,0,0,3100000.0,1545049.0,49.84,7044359.42,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,fad41aab-9b84-4b06-ad94-82ef1383e7f9,铁甲战狮,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,4,18,14,5,3,6,20,22,-2,10,68.5,72.38,91,13,0,0,0,0,0,1600000.0,693498.0,43.34,3497010.87,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,fc9e7bea-60e0-447e-883e-835c70cccbd2,塞伦盖蒂,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,2,27,14,8,3,3,23,17,6,12,60.42,63.62,78,9,0,0,0,0,0,1600000.0,665506.0,41.59,3484635.72,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,fced3e75-ce7e-4d13-9640-06bb8513b840,红狼罗马,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,7,17,14,3,8,3,19,22,-3,12,65.0,69.62,79,13,0,0,0,0,0,1600000.0,800453.0,50.03,3256229.64,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,feaca516-54ea-4e07-8495-dca46e0df427,金鹰破晓,True,a8fde632-9f65-467d-bc44-32641788bb66,3,2,32,14,10,2,2,40,25,15,10,67.2,71.12,83,12,0,0,0,0,0,2250000.0,1050180.0,46.67,4353217.99,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ff1fa455-a3d4-4f88-b0c1-83f23072a63a,祖鲁战士,True,822ee6f8-be94-43c1-8460-850fe5293ff6,4,5,17,14,5,2,7,23,32,-9,14,62.29,66.88,71,10,0,0,0,0,0,1600000.0,731410.0,45.71,3589041.7,A,none
4,bf73723e-0606-4359-8545-e6357e2e4574,ff323bf9-6a1f-48d2-9b91-97efaf1b44c9,雷霆万钧,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,3,21,14,6,3,5,27,21,6,13,62.92,67.88,73,9,0,0,0,0,0,1600000.0,741226.0,46.33,3434083.79,A,none
