season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,matches,goals,assists,average_rating
1,4487081d-f655-4460-969a-a0047ee5b4c5,2a6191cf-56fc-4520-ba6f-1d83a82eb8a4,孟绍志,2569ef5e-b9c6-4894-a856-94f31eed5666,MF,31,57,A,generated,47100.0,15,2,3,7.77
1,4487081d-f655-4460-969a-a0047ee5b4c5,f5f4b29f-71e4-4136-863c-462ee07dcf55,斯特夫 帕沃内,c92d6ac2-0a5b-4cc2-842f-3cf7124c983a,DF,27,80,S,generated,66600.0,17,0,4,7.62
1,4487081d-f655-4460-969a-a0047ee5b4c5,afc718ab-6151-4610-a07d-ab8ce43f7114,杰拉尔多 费斯塔,41a46d7d-6538-4bd1-b60b-37653c73d02e,FW,24,76,A,generated,63200.0,17,8,1,8.22
1,4487081d-f655-4460-969a-a0047ee5b4c5,cacc81fe-b2cd-43f9-bf88-03e108ef1ecc,赵智云,a4f87972-2e77-42ed-94a7-9da3cd5c10c5,MF,27,62,A,generated,51200.0,16,1,3,7.96
1,4487081d-f655-4460-969a-a0047ee5b4c5,62345a46-cf68-4274-b176-4cebe0c4bfe2,谢尔盖 罗季奥诺夫,55a8972e-35da-4e61-a6c3-b6bbefa9acf8,MF,25,78,S,generated,65100.0,17,8,2,8.15
1,4487081d-f655-4460-969a-a0047ee5b4c5,81feb739-8f9d-4539-b1f7-6aa63864e400,汪鹏洋,1e1e1fa3-667a-4bab-87e5-1c745effbfb5,MF,25,60,A,generated,49600.0,17,3,1,8.01
1,4487081d-f655-4460-969a-a0047ee5b4c5,b4b3539c-cd5e-4d0c-b289-0dcc8dcb7361,阿尔贝托 隆巴尔迪,078455f4-1ff6-4474-bc6b-426909bae577,GK,25,59,A,generated,48850.0,18,0,1,7.14
1,4487081d-f655-4460-969a-a0047ee5b4c5,e737167b-4aea-4e1c-9a30-86094d2881e9,马蒂厄 弗朗索瓦,e0ed6f7a-aa04-4a6f-a0c7-c179f4ac3ff3,DF,31,56,B,generated,46100.0,17,1,4,7.29
1,4487081d-f655-4460-969a-a0047ee5b4c5,bfff5535-874b-4602-ab56-b61040ee21c8,瓦尔特 范多伦,503036d2-394a-4d97-94f2-f8b82c45e5b2,MF,27,67,A,generated,55450.0,16,10,2,8.55
1,4487081d-f655-4460-969a-a0047ee5b4c5,18a38b5e-f581-47a3-b09e-b930fb12d869,谭沐轩,0e677fdf-187f-4a1a-b9a2-37fbf0d07c2b,GK,26,59,A,generated,48750.0,19,0,0,6.24
1,4487081d-f655-4460-969a-a0047ee5b4c5,46faf569-c359-4213-9373-7bd619a76e06,宋旱,d978bddb-8977-480d-8599-8fe671bd8c77,MF,24,72,S,generated,60100.0,17,5,3,7.76
1,4487081d-f655-4460-969a-a0047ee5b4c5,133c1f7c-76cf-4e97-8e6d-11c36dde3437,阿莱什 莫拉莱斯,2f75fc52-cb35-4b9c-be49-d5a6a14cb22a,MF,21,88,S,generated,73900.0,21,12,10,9.0
1,4487081d-f655-4460-969a-a0047ee5b4c5,3d246a9b-5d31-4dee-81da-94511f308fee,南宫绍月,7da721ac-9950-452a-ae1b-e86d5b679c70,FW,23,69,A,generated,57400.0,16,12,4,8.53
1,4487081d-f655-4460-969a-a0047ee5b4c5,9ce940ef-4f07-476e-8c32-5182735a45aa,勇国 酒,71953ece-12ce-45e2-9421-65566aa28370,DF,25,69,A,generated,57250.0,18,0,2,7.47
1,4487081d-f655-4460-969a-a0047ee5b4c5,4b85778f-5cf4-4426-819c-070a8e391db7,珀 稻垣,06e6569a-d5e8-4f42-8b4d-cf0a010e445c,MF,31,61,A,generated,50450.0,15,3,3,7.88
1,4487081d-f655-4460-969a-a0047ee5b4c5,2cd4e892-5980-47e4-a666-afbc3583fac0,塞莱斯蒂诺 里奇,a3636241-4f06-4e9d-a5b5-0f48573dba36,MF,22,67,A,generated,55550.0,15,6,3,8.09
1,4487081d-f655-4460-969a-a0047ee5b4c5,3bdfc568-612d-4c21-abdf-e45130780c02,卡约 德尔加多,0e677fdf-187f-4a1a-b9a2-37fbf0d07c2b,FW,28,74,A,generated,61400.0,19,16,5,8.56
1,4487081d-f655-4460-969a-a0047ee5b4c5,acda3171-6df1-487b-a057-9b6b7e406698,灿烈 宣,4f3b655c-28d0-443f-a032-bd8067e618cb,MF,30,62,A,generated,51250.0,16,10,6,8.88
1,4487081d-f655-4460-969a-a0047ee5b4c5,34d74bdb-c039-4413-8794-d47a8e687164,巴迪亚 优素福,c13d8cbf-41ff-4168-b962-9325d2c44b2c,MF,30,58,A,generated,47900.0,1,0,0,5.9
1,4487081d-f655-4460-969a-a0047ee5b4c5,31d22074-3020-4977-9fca-a92e72a8037c,秦峻毅,ba4adb91-80b4-450f-82f3-851e0adae527,DF,24,68,A,generated,56600.0,16,0,3,7.2
1,4487081d-f655-4460-969a-a0047ee5b4c5,63e720e5-508a-4b14-85ee-eb9e77184fea,奥克塔维奥 马尔切洛,8939ddb9-5429-4b7d-bf4e-25311cead9b8,DF,25,60,A,generated,49900.0,15,0,2,6.98
1,4487081d-f655-4460-969a-a0047ee5b4c5,40f589ac-15a4-44c7-b83c-6a4fb405b2b5,哈尔瓦尔 斯特伦奎斯特,bd015991-a8fb-4f39-8028-da359b722d14,MF,27,80,S,generated,66650.0,19,5,6,8.01
1,4487081d-f655-4460-969a-a0047ee5b4c5,9fbc5d74-f605-4d3f-acd8-7b948124b95e,韦塞林 曼德尔施塔姆,f6b75446-2469-4345-b609-0e82765945d3,DF,22,75,S,generated,62600.0,19,2,3,7.78
1,4487081d-f655-4460-969a-a0047ee5b4c5,7aaac14a-1635-4c99-8158-585bfb06593b,苏海尔 贾马尔,ec2e1c29-d7a6-4521-8247-3219d595bbd7,DF,31,53,B,generated,42900.0,17,2,1,7.32
1,4487081d-f655-4460-969a-a0047ee5b4c5,2c97a8d6-e03a-41fd-9621-933111ba47e1,勇国 延,8d0c82c3-a509-47e2-8003-dc2e6500abfd,MF,29,77,A,generated,64000.0,19,4,5,8.1
1,4487081d-f655-4460-969a-a0047ee5b4c5,e98e794f-f09e-460c-884f-218d9d2199a2,比亚特 索尔瓦尔德松,b07cc307-8690-42ed-883e-d69c64ae5711,MF,19,48,B,generated,39550.0,1,0,0,6.2
1,4487081d-f655-4460-969a-a0047ee5b4c5,d2120c15-ce7d-45be-b4f3-242dcc19e2c5,黎文卫,137a86bf-00e2-49ab-9566-ddf93ad7adcc,MF,18,58,A,generated,48000.0,15,4,2,7.94
1,4487081d-f655-4460-969a-a0047ee5b4c5,4cb4343d-8afd-4dad-ba59-97f076ba620b,帕克 埃尔南德斯,4933ad56-91cc-4ad1-bb24-77618d0c7e00,MF,28,68,A,generated,56450.0,18,11,2,8.53
1,4487081d-f655-4460-969a-a0047ee5b4c5,3e90f56c-0e2c-4434-881e-2cf297d455fa,扎尔 穆斯塔法,71953ece-12ce-45e2-9421-65566aa28370,DF,32,67,A,generated,55550.0,18,2,0,7.62
1,4487081d-f655-4460-969a-a0047ee5b4c5,b4f6c267-ce04-4939-9e7d-5da591ab76b1,蒂霍米尔 鲍里索夫,4e3e410c-1b95-45bd-927a-d44638c55bcf,GK,30,63,A,generated,52200.0,17,0,2,6.84
1,4487081d-f655-4460-969a-a0047ee5b4c5,b8a417ec-11bd-4983-aac2-ada1bf14fb60,贾贯,a76c33da-b4f0-4530-9db5-44da58070c15,FW,23,55,A,generated,45500.0,15,9,3,7.75
1,4487081d-f655-4460-969a-a0047ee5b4c5,52f07f56-cda0-4af0-8865-80b89a7f6c6d,韦加德 芬,89bac727-2ee7-4d42-b0aa-460b7904e9fd,FW,27,62,A,generated,51250.0,19,12,2,8.15
1,4487081d-f655-4460-969a-a0047ee5b4c5,075e6533-f6a0-4fe5-bc33-91eccf0a74ca,皓 柴田,8939ddb9-5429-4b7d-bf4e-25311cead9b8,DF,24,64,A,generated,53000.0,15,1,1,6.81
1,4487081d-f655-4460-969a-a0047ee5b4c5,97ad0e4a-34c1-4b95-a97a-59dbbdeaf026,汉克 米德尔顿,ed92e243-7c63-4e6b-a960-e2f9641fd85e,FW,29,69,A,generated,57150.0,16,16,4,8.91
1,4487081d-f655-4460-969a-a0047ee5b4c5,3b14b22e-630e-4305-92e0-cae895f5c408,奥托 范登霍文,503036d2-394a-4d97-94f2-f8b82c45e5b2,DF,25,75,A,generated,63250.0,16,4,2,7.97
1,4487081d-f655-4460-969a-a0047ee5b4c5,603d7a0e-261a-4c14-b52f-fc4d0b09c60f,克里斯蒂亚诺 卡斯特罗,504acf72-1e38-444b-8c47-7d932c203254,MF,28,82,S,generated,68250.0,20,9,6,8.37
1,4487081d-f655-4460-969a-a0047ee5b4c5,4d9275ec-9e71-4814-aae5-1d14f84e8912,芬恩 伦德曼,f6b75446-2469-4345-b609-0e82765945d3,MF,25,70,A,generated,58100.0,19,12,6,8.57
1,4487081d-f655-4460-969a-a0047ee5b4c5,6311e186-48f1-4c60-9615-33cbc46c4319,丁毅杰,80d0cdf6-4d99-41c1-a05e-cc765ff63cc8,MF,26,68,A,generated,56400.0,18,4,6,8.11
1,4487081d-f655-4460-969a-a0047ee5b4c5,440ec1f0-bf8a-4c08-8f86-cad6e795d64f,冯成杰,7b4ce2d2-a6e9-41f7-a1dd-63e41bf27ee2,MF,22,81,S,generated,67650.0,16,4,4,7.69
1,4487081d-f655-4460-969a-a0047ee5b4c5,3351eb4b-b1d7-4124-ad1c-d9d0aa134375,德尼 彼得斯,9815fa27-5707-46ed-920d-c756a0e60f97,DF,24,59,A,generated,48800.0,17,1,2,7.8
1,4487081d-f655-4460-969a-a0047ee5b4c5,f7402741-cca4-47ae-b470-85fcf6d4a3ce,伊夫 芬克,66577839-4ed1-439e-b651-7999b6bcbb67,GK,23,52,A,generated,43100.0,17,0,1,6.19
1,4487081d-f655-4460-969a-a0047ee5b4c5,fd8a6927-90f4-44ec-903d-608d6098ee40,穆阿泰兹 达里乌什,85ef01d7-7dd3-4159-80ed-9fedf3cbf51b,DF,25,69,A,generated,57200.0,15,6,4,8.0
1,4487081d-f655-4460-969a-a0047ee5b4c5,31a61c5b-5fb7-470f-afb2-a3b791ada811,埃科 巴色,a3636241-4f06-4e9d-a5b5-0f48573dba36,DF,29,69,A,generated,57200.0,15,3,0,7.26
1,4487081d-f655-4460-969a-a0047ee5b4c5,128fdd1c-3ddd-4ca7-becb-8ce5fead2049,万奕豪,4443e878-68ea-4db6-89bf-30e923549ef7,DF,22,60,A,generated,49800.0,15,1,2,7.05
1,4487081d-f655-4460-969a-a0047ee5b4c5,5702d9b3-72df-4a6d-9d83-683221dafab4,豪尔赫 罗德里格斯,efa241f0-1d67-4867-ae51-2bcc54103f9e,DF,30,56,B,generated,46200.0,1,0,0,6.4
1,4487081d-f655-4460-969a-a0047ee5b4c5,e38f2ceb-3c32-446c-ae6f-a40d375b15c1,约西亚 莫利,87708401-6c46-4278-a952-d6c0d803f63b,MF,28,61,A,generated,50350.0,18,3,0,7.33
1,4487081d-f655-4460-969a-a0047ee5b4c5,3ca89438-dd07-41cf-8aa8-c063e51b429c,诺贝特 加缪,e1dc513b-4963-46aa-9df0-cb66fcedc530,DF,22,83,S,generated,69200.0,16,5,4,8.0
1,4487081d-f655-4460-969a-a0047ee5b4c5,671608c4-4dcc-4801-9e9a-8b153bb4cde4,阿隆索 里佐,a76c33da-b4f0-4530-9db5-44da58070c15,MF,32,54,B,generated,44500.0,15,0,3,7.24
1,4487081d-f655-4460-969a-a0047ee5b4c5,690f1248-a9fa-4b2f-8608-8d60b1c9c1af,轩辕饱,7959e002-0504-44ab-9b38-b15a045224fb,MF,25,80,S,generated,66600.0,19,4,3,8.05
1,4487081d-f655-4460-969a-a0047ee5b4c5,ccaac2cd-e242-43ab-837a-407cbc430911,德米特罗 季莫费耶夫,49c1c2ca-dafe-47cf-91bb-8fd2e7480a02,MF,27,75,A,generated,62300.0,17,8,2,7.87
1,4487081d-f655-4460-969a-a0047ee5b4c5,cc7c9dcb-e849-4040-afa8-078f4e388547,塞奇金 伊斯梅尔,0a37218f-fa1d-4546-b362-6f158b75bc93,MF,27,63,A,generated,52150.0,15,3,0,7.46
1,4487081d-f655-4460-969a-a0047ee5b4c5,c962f0eb-58dc-4364-a07f-9cb63d0f309e,卡韦 奥斯曼,f04fad42-6567-4c24-abd7-cfaf51943c7d,DF,29,65,A,generated,53800.0,15,0,2,7.09
1,4487081d-f655-4460-969a-a0047ee5b4c5,23323fc4-c997-49dd-9171-2c066180dd87,埈 咸,4f3b655c-28d0-443f-a032-bd8067e618cb,DF,20,53,B,generated,43650.0,16,1,0,7.03
1,4487081d-f655-4460-969a-a0047ee5b4c5,31077c40-e032-4d9c-b467-765c057d8d17,克日什托夫 巴尔明,67761f75-2d7f-4c80-9d77-9a15af32e4ff,DF,29,72,A,generated,59850.0,16,1,1,7.12
1,4487081d-f655-4460-969a-a0047ee5b4c5,337c5bb5-2621-4284-98fa-d9a071ed9004,崔鹤明,2b939b39-bf3d-432c-a18a-cf09d41d89d5,DF,22,65,A,generated,54100.0,16,0,1,6.64
1,4487081d-f655-4460-969a-a0047ee5b4c5,c5ea12f1-c1d8-4365-8e3b-9f0a7b79b138,艺浚 毛,8d0c82c3-a509-47e2-8003-dc2e6500abfd,DF,28,89,S,generated,74150.0,19,2,2,7.18
1,4487081d-f655-4460-969a-a0047ee5b4c5,37a8ab65-ec94-4d68-b376-386b500d03fd,特伦特 弗格森,0adc51c8-060f-4181-ad5a-ec18ddbb725e,FW,27,60,A,generated,49500.0,16,10,2,8.08
1,4487081d-f655-4460-969a-a0047ee5b4c5,60eebffd-ff93-4527-bfc2-fa5afe79bba1,马里诺 布冯,39cdad4c-85e4-497b-bc28-c6522308c7f0,MF,27,72,A,generated,59850.0,17,3,4,7.87
1,4487081d-f655-4460-969a-a0047ee5b4c5,22c1337f-5963-4549-bb2a-2b34bcce1d5d,颂蓬 普图,39d68cb0-ac36-4efb-a3ee-d1c310dfedf6,FW,24,79,S,generated,65750.0,16,20,7,9.24
1,4487081d-f655-4460-969a-a0047ee5b4c5,c6f0a063-ec33-4b4f-836d-27de4d452a3e,慕容鸿强,22bda152-748b-4baf-bf7d-5f7ee67d482c,DF,24,60,A,generated,49750.0,15,1,1,7.37
1,4487081d-f655-4460-969a-a0047ee5b4c5,18b47443-78fc-4f14-b2dd-04562fd76111,塔德奥 奈特,5c65363c-27d3-4c41-a82e-f3f2c0f28e00,MF,22,59,A,generated,48950.0,15,1,3,7.19
1,4487081d-f655-4460-969a-a0047ee5b4c5,96ac338b-6d29-42a3-a20f-b10d8bb679f2,亨里克 范埃克伦,06c64b21-bf4d-498d-a335-7523b857bb86,DF,23,54,A,generated,44700.0,2,0,0,6.2
1,4487081d-f655-4460-969a-a0047ee5b4c5,1f3e2211-05ed-4ec2-994a-0567d6f4343a,于建忠,09f79a23-fbde-436c-9fb0-4860a9283acb,FW,20,59,A,generated,48850.0,17,9,4,7.89
1,4487081d-f655-4460-969a-a0047ee5b4c5,894af648-fe15-4568-a089-6fba5da671ca,伊格纳茨 埃斯卡米拉,39e49306-8e6f-4a05-a7aa-062bddf5ab61,MF,24,66,A,generated,55000.0,16,6,4,8.17
1,4487081d-f655-4460-969a-a0047ee5b4c5,70a2180a-8d6f-4e0f-83a8-917d2d67ad2b,林磊杰,7ab67095-b301-4ab4-b960-91591e33c15e,FW,21,63,A,generated,52350.0,17,8,3,8.07
1,4487081d-f655-4460-969a-a0047ee5b4c5,884f43ca-b6d7-4f44-8de2-d53bea9e3570,戴浩强,b78c23e1-7aa1-4abe-8fdb-6a2713df0041,DF,24,64,A,generated,53250.0,15,0,0,7.53
1,4487081d-f655-4460-969a-a0047ee5b4c5,b8cb3109-a87a-4874-90f0-7926fcc2b046,轩辕潜,ed92e243-7c63-4e6b-a960-e2f9641fd85e,MF,24,71,A,generated,59050.0,16,7,3,8.43
1,4487081d-f655-4460-969a-a0047ee5b4c5,04325f10-2005-48df-95c2-8bb735ebd33e,瓦西里奥斯 拉拉,fa321f4f-de5a-44d5-ac27-eedf9405e9b3,MF,27,73,A,generated,60650.0,15,3,3,8.31
1,4487081d-f655-4460-969a-a0047ee5b4c5,f720b81f-ffbe-44f1-9ffa-80188a12affe,布雷登 汉考克,eaa8f794-7988-4720-af35-b7a7678472da,MF,26,57,B,generated,46950.0,15,3,3,8.01
1,4487081d-f655-4460-969a-a0047ee5b4c5,2554560b-cf97-495f-8eb6-3088c7e6eeb1,戴煜林,87708401-6c46-4278-a952-d6c0d803f63b,FW,18,85,S,generated,70900.0,18,20,3,9.2
1,4487081d-f655-4460-969a-a0047ee5b4c5,52136240-2856-4bdd-a165-fe07f51af516,瑞准 愼,79000030-a741-4af0-8f03-5dcb052a6083,MF,25,51,B,generated,42100.0,1,0,0,6.3
1,4487081d-f655-4460-969a-a0047ee5b4c5,37ee6bac-401c-46bd-a18b-e711e7c9b024,维姆 穆勒,07ab2f4c-7945-4f8e-864b-4b6332e8d117,MF,28,70,A,generated,58000.0,16,0,2,7.51
1,4487081d-f655-4460-969a-a0047ee5b4c5,a8f85a93-c7a1-47b3-8e17-a5504eaefad7,梁德伟,1df11a20-e8d3-496d-973a-6b162a24e6cf,MF,22,83,S,generated,69450.0,15,10,5,9.19
1,4487081d-f655-4460-969a-a0047ee5b4c5,7aac42ca-fa88-46a8-9227-2cd46d046fb5,大翔 永田,3bb6cdde-1596-4088-8bd5-72ecea536c22,DF,28,57,B,generated,47000.0,15,0,0,6.69
1,4487081d-f655-4460-969a-a0047ee5b4c5,29db2aa1-558c-4cc4-9a14-b1149bd3edad,智勋 昔,42c8bbd3-b418-43e0-b06f-16785d2e6c1e,GK,20,42,B,generated,34400.0,15,0,0,6.15
1,4487081d-f655-4460-969a-a0047ee5b4c5,bf10befb-0c9c-4c3c-baf5-cec5ce684a33,蔡嘉泰,33becdfb-5059-4bd5-8800-5478f333d94d,FW,28,55,B,generated,45400.0,15,5,1,7.59
1,4487081d-f655-4460-969a-a0047ee5b4c5,66f12829-7ece-4ec5-85a3-dbe1de115321,哈基姆 易卜拉欣,7c3be36d-ab84-49a9-970b-a077ad71971f,DF,27,69,A,generated,57200.0,19,2,3,7.69
1,4487081d-f655-4460-969a-a0047ee5b4c5,d601b6c3-8387-474c-a784-2ff8fb482b55,莱昂尼达斯 奥利维拉,42c8bbd3-b418-43e0-b06f-16785d2e6c1e,MF,24,55,A,generated,45650.0,15,3,2,7.32
1,4487081d-f655-4460-969a-a0047ee5b4c5,8ae9792d-a109-4fc5-8795-b038a5cdcc0f,昌旭 古,6a4b62f0-9760-472f-9596-f8bd3f6988c6,DF,27,59,A,generated,48700.0,15,1,2,7.39
1,4487081d-f655-4460-969a-a0047ee5b4c5,ac0348ba-0339-4753-9c67-ed45942609f7,尼古拉 菲施,4485f0dd-6969-4ff2-a446-7af90be9d8da,DF,22,75,A,generated,62400.0,17,3,2,7.54
1,4487081d-f655-4460-969a-a0047ee5b4c5,c2ba6307-1873-445f-a981-40d92c83f989,萨维安 福格尔,2910437e-75a7-4052-b404-3c5ed1ceef89,DF,22,54,B,generated,44550.0,18,2,1,7.09
1,4487081d-f655-4460-969a-a0047ee5b4c5,f3a82a5e-b5d8-4257-90cd-4016ad5bb121,汉斯 弗莱施,e5704c69-f0f2-4907-bda3-3dade9a6a303,MF,26,55,B,generated,45400.0,15,2,0,7.59
1,4487081d-f655-4460-969a-a0047ee5b4c5,f2571be3-fb4e-4ed8-a029-da87c10ab2a0,樹 冈田,bfdaa9ae-c1f2-4e55-97a6-82dbc554d2a3,MF,27,77,A,generated,63950.0,18,8,4,8.06
1,4487081d-f655-4460-969a-a0047ee5b4c5,4bb88abf-7928-40c6-807b-0c349216ef5e,仁 土屋,afa2e264-62d6-43b1-bce0-d03a7863de5a,MF,29,65,A,generated,53800.0,16,6,6,8.05
1,4487081d-f655-4460-969a-a0047ee5b4c5,850808e6-4d35-49bc-a68b-23595a7c28fa,阿卜杜勒-瓦希德 泽基,7c3be36d-ab84-49a9-970b-a077ad71971f,MF,26,74,A,generated,61500.0,19,11,4,8.63
1,4487081d-f655-4460-969a-a0047ee5b4c5,12a8aba1-bc30-48ae-be10-cc60f73786ad,段文泰,e27c5651-a914-4765-aeba-e6d32ee82bba,MF,22,54,B,generated,44650.0,16,4,0,7.53
1,4487081d-f655-4460-969a-a0047ee5b4c5,d800bc00-a5ba-4c39-b6da-42627602bbc4,哈雷 罗伯逊,a74bfb40-d19c-4bbf-82c7-d751ed4dfbc6,DF,20,60,A,generated,49750.0,16,1,0,6.85
1,4487081d-f655-4460-969a-a0047ee5b4c5,6a968990-93be-42e1-a165-f012dfff183e,伊波利特 韦伯,75477b77-3c16-44fe-823e-b88f837ac147,GK,30,51,B,generated,42000.0,15,0,1,6.61
1,4487081d-f655-4460-969a-a0047ee5b4c5,b1cb0688-532b-4b7a-bef2-74fbcdea31c6,亨里克 斯塔罗斯京,f0eca40d-64ec-4fd1-9ba8-521da7692d33,DF,28,78,S,generated,64950.0,17,0,2,6.88
1,4487081d-f655-4460-969a-a0047ee5b4c5,c4db0a46-e11d-4daf-aa99-2bcbc878ae52,宰 弘,ecb4a798-aef5-46df-8408-ecda3d6e1730,DF,26,78,S,generated,64950.0,18,2,4,7.67
1,4487081d-f655-4460-969a-a0047ee5b4c5,5bbb1809-69bd-4904-b8c2-205aac0acbdf,方让,b6911dd6-4bb7-402a-bfb0-7676cd2f5177,MF,22,71,A,generated,59000.0,15,6,0,8.33
1,4487081d-f655-4460-969a-a0047ee5b4c5,1c4d48a7-cd39-4003-b658-2d98a708b7f3,斯坦尼斯瓦夫 波克罗夫斯基,a6e02df8-6502-4ccd-ae70-0e7c2f4b9f0b,DF,30,57,B,generated,46950.0,16,1,1,7.24
1,4487081d-f655-4460-969a-a0047ee5b4c5,fe1eca5d-864f-4e23-a795-130836167d64,梅特 加尼,da1c3d53-07c1-4968-ac38-392df8f3a46d,DF,22,51,B,generated,42050.0,15,0,1,6.91
1,4487081d-f655-4460-969a-a0047ee5b4c5,547c2c11-f457-496d-9391-3416d61a5a82,陸也 松下,8ffb298e-b678-4f8f-95af-66f97d58fefa,DF,25,57,A,generated,47200.0,15,1,0,6.83
1,4487081d-f655-4460-969a-a0047ee5b4c5,67b76900-3b7f-4b02-99d9-0b4ef47174eb,唐文品,fcd47285-c5ef-4abd-bcfc-947ec732d6fb,FW,24,70,A,generated,58050.0,17,4,4,8.02
1,4487081d-f655-4460-969a-a0047ee5b4c5,a801e76b-5a22-453e-919e-4d124aeba1f5,郑伟光,f6020a3c-9daf-46ba-82ad-b541566f28f4,DF,22,56,B,generated,46150.0,17,2,2,7.47
1,4487081d-f655-4460-969a-a0047ee5b4c5,42e1b49a-936e-4e6a-bac0-56dab4fb9a45,许识,8a5a4c7a-ab0c-46bf-b87c-30a78c456d5c,MF,29,86,S,generated,71650.0,16,7,2,8.46
1,4487081d-f655-4460-969a-a0047ee5b4c5,bcdb4b9b-0e1e-4fcc-ba81-c83d43fb7ee8,空 三好,5e4757ac-f754-40a8-8eab-23b3b65064e7,FW,25,59,A,generated,48850.0,17,8,0,8.04
1,4487081d-f655-4460-969a-a0047ee5b4c5,084dabb3-d4d0-4661-8c51-82a5b575cf42,伦敦 伦特,7c3be36d-ab84-49a9-970b-a077ad71971f,DF,22,69,A,generated,57500.0,19,2,2,7.45
1,4487081d-f655-4460-969a-a0047ee5b4c5,2f50a2b4-1233-499d-9e14-82b43978c185,梁访,2c405c52-5650-4ae0-b38e-e2f4b5488b2e,MF,23,74,S,generated,61800.0,18,4,1,7.37
1,4487081d-f655-4460-969a-a0047ee5b4c5,8493c944-ce51-4ad2-b920-0bf5763eb221,马库斯 麦克道尔,5a7561b1-368d-4ba6-a386-e3242ea01d1b,GK,25,62,A,generated,51600.0,18,0,0,6.88
1,4487081d-f655-4460-969a-a0047ee5b4c5,eb7dd2a7-6002-4a2f-a42e-59027b180895,史黎翔,0a1a6fda-343e-4364-b821-8b96d724b93f,DF,24,55,B,generated,45400.0,15,0,1,7.03
1,4487081d-f655-4460-969a-a0047ee5b4c5,029fd9ba-e501-45dc-b87c-562cce4ac677,乌冬 萨南,997a3112-e43e-4bfd-be0e-9c27de2a67cc,MF,27,79,S,generated,65800.0,16,6,3,8.15
1,4487081d-f655-4460-969a-a0047ee5b4c5,ef2255f9-335f-4c55-837f-0df460669f31,维托尔 迪纳塔莱,3bb6cdde-1596-4088-8bd5-72ecea536c22,FW,21,59,A,generated,48800.0,15,6,1,7.71
1,4487081d-f655-4460-969a-a0047ee5b4c5,5e29a215-2ca4-433f-8aba-2b46778c0db2,巴尔托什 哈巴罗夫,96641cb9-9096-455e-bb29-add146ec24f8,FW,26,73,A,generated,60600.0,17,13,5,8.59
1,4487081d-f655-4460-969a-a0047ee5b4c5,a13028b8-f7cb-4169-951a-c1a42d09b0be,乌尔夫 拉尔松,c62e01be-b457-407b-99b1-9225b1521b9f,MF,22,74,S,generated,61700.0,16,7,2,7.67
1,4487081d-f655-4460-969a-a0047ee5b4c5,70347d8a-45aa-4322-970a-f2a08ad40f10,明彦 西本,5566dd03-123f-4002-a16f-19b9ed87a048,GK,31,63,A,generated,52050.0,16,0,0,6.81
1,4487081d-f655-4460-969a-a0047ee5b4c5,4afdc453-2cf9-4233-8246-2e88b612fe3a,汉内斯 范德林,3b05a23b-42f6-4bc4-9724-1fd5166af673,MF,27,66,A,generated,54650.0,15,3,1,7.8
1,4487081d-f655-4460-969a-a0047ee5b4c5,e21b9081-85d4-4ac3-80ce-457d9410d2c5,禹埈 唱,f02e5f20-4d12-4b12-900b-fdca65d429b8,MF,25,65,A,generated,54200.0,16,6,2,7.92
1,4487081d-f655-4460-969a-a0047ee5b4c5,6cbd9007-3f58-4ec2-a577-869894d015e6,诺朗 范登霍文,552475be-c7ad-4d75-931c-096b6564c485,GK,23,53,B,generated,43850.0,15,0,2,7.43
1,4487081d-f655-4460-969a-a0047ee5b4c5,16ddf011-9d3d-4113-8ee4-bc510bc4dfa4,哈里斯 采列宁,bd1671c2-3aa8-4db3-8fa8-70d9edbae57e,DF,28,57,A,generated,47100.0,15,0,0,7.03
1,4487081d-f655-4460-969a-a0047ee5b4c5,ea36050b-b917-4807-8210-830e326283ed,宇真 苑,5c43bce5-0ae3-489d-a0b6-b2f1287a30f5,MF,30,57,A,generated,47100.0,16,2,2,7.08
1,4487081d-f655-4460-969a-a0047ee5b4c5,f6a31171-9e94-4a69-bf9d-b875171cb316,切萨里奥 波利塔诺,efa241f0-1d67-4867-ae51-2bcc54103f9e,MF,28,59,A,generated,48750.0,16,4,5,7.75
1,4487081d-f655-4460-969a-a0047ee5b4c5,e7633714-56ea-4544-9d23-7f224393445d,吉迪恩 斯蒂芬森,2c405c52-5650-4ae0-b38e-e2f4b5488b2e,FW,23,75,A,generated,62350.0,18,11,8,8.62
1,4487081d-f655-4460-969a-a0047ee5b4c5,9178e1bc-1468-4097-9e04-a91b4d7bd09f,长孙国伟,bd1671c2-3aa8-4db3-8fa8-70d9edbae57e,DF,27,63,A,generated,52150.0,15,1,3,7.27
1,4487081d-f655-4460-969a-a0047ee5b4c5,159fe21b-abc3-46bd-9393-b9a9d7bf6ebf,莱昂纳多 科布,3cd8476b-2c90-4707-9ddd-1be529014540,DF,26,70,A,generated,58000.0,18,8,2,8.14
1,4487081d-f655-4460-969a-a0047ee5b4c5,041ecbef-d565-42f3-a95f-0e682e88a9ca,陈题,dc741396-274a-4160-85f2-c73e4a0bbad1,DF,27,62,A,generated,51250.0,15,3,2,7.35
