season_number,season_id,team_id,team_name,is_ai,league_id,league_level,position,points,played,won,drawn,lost,goals_for,goals_against,goal_difference,roster_count,avg_ovr,top8_ovr,max_ovr,contracts_signed,rookie_contracts,academy_signings,rookie_market_signings,free_market_signings,auto_fill_signings,wage_cap,wage_bill,wage_pressure_pct,balance,financial_health,overspend_level
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9bfa2387-fa4b-4af5-b711-01ab4f6897d1,花车巡游,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,6,16,14,4,4,6,25,33,-8,18,56.56,68.62,76,11,0,5,1,0,0,2250000.0,865405.0,38.46,5089869.47,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9c66c481-40ae-438f-bb00-d9193b9b43a9,南海蛟龙,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,3,28,14,8,4,2,42,33,9,18,60.89,77.12,93,15,0,9,1,0,0,4200000.0,1368837.0,32.59,5681235.42,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9c873d8e-fca9-467e-8683-a4ae9db21978,大黄蜂多,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,6,16,14,4,4,6,27,32,-5,18,46.72,57.75,75,17,0,10,2,0,0,1600000.0,409213.4,25.58,2754770.51,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9d2a4c4a-c612-4cf1-bad2-125b621c8e0d,赤龙焚天,True,4464c52b-5a24-426c-b8f4-ab59a28259ce,1,2,28,14,8,4,2,47,31,16,18,63.78,82.0,99,14,0,9,0,0,0,4200000.0,1767944.0,42.09,6450365.97,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9d43d8cd-57ef-4dca-8721-ac695acb87bf,圣徒南安普,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,6,18,14,4,6,4,27,29,-2,18,63.33,77.62,87,13,0,6,1,0,0,3100000.0,1644101.5,53.04,5719087.53,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,9ffa92ba-7961-424c-82d3-0cb957ec5ce8,日耳曼战,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,6,15,14,3,6,5,13,18,-5,18,55.61,67.12,78,12,0,4,2,0,0,2250000.0,770613.0,34.25,3311629.91,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a4caae20-4eb1-4398-a208-2e6966f3ae81,飓风之眼,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,8,2,14,0,2,12,5,26,-21,18,50.61,62.75,71,12,0,6,2,0,0,1600000.0,531066.0,33.19,3748213.04,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a66992cb-c66d-4ecd-80c2-2a589d31bc28,蓝鹰拉齐,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,5,19,14,5,4,5,22,23,-1,18,51.5,65.75,73,18,0,12,2,0,0,1600000.0,659206.0,41.2,2984696.07,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a7a0cccb-3297-423e-9a93-a8f112824245,水晶石透,True,a214dae7-f210-4978-a373-8769b832bee7,3,6,15,14,4,3,7,24,32,-8,18,53.5,69.5,81,16,0,9,3,0,0,2250000.0,723780.0,32.17,3644284.66,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a7f2c6d0-1868-47db-a1bd-84e2484ef5d6,塞尔塔天,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,7,7,14,2,1,11,12,40,-28,18,58.67,70.25,80,13,0,6,1,0,0,3100000.0,1040410.5,33.56,5039903.6,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a81aa0de-818e-4fd0-ae1f-56a79f50533c,犀牛冲撞,True,a0107e47-d545-415a-877e-a250b12b72a3,4,6,14,14,4,2,8,18,29,-11,18,47.22,62.25,71,15,0,9,2,0,0,1600000.0,518940.0,32.43,3112763.93,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,a9bea15d-145c-4e47-b625-c5ffc0b9b161,南部之星,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,4,19,14,5,4,5,20,19,1,18,56.56,69.88,85,12,0,5,1,0,0,1600000.0,969511.0,60.59,2321768.22,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,aac1d957-2aa9-4742-9a46-9de762268d05,白虎啸天,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,6,20,14,6,2,6,26,31,-5,18,52.39,69.5,83,15,0,11,3,0,0,3100000.0,868691.2,28.02,6467577.92,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,aaf997c0-ab27-4381-9357-c0ff681628d1,烈焰红唇,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,7,12,14,3,3,8,18,29,-11,18,47.67,63.25,77,17,0,11,2,0,0,1600000.0,532843.0,33.3,3174405.36,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ab2722bd-8a6d-4efa-823b-286c6773b0b8,东北虎啸,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,1,34,14,11,1,2,50,18,32,17,68.59,82.75,95,13,0,6,0,0,0,3100000.0,2096124.5,67.62,3128295.2,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ae477957-abee-431d-b5f1-29d65f2d5b6c,大地之力,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,5,18,14,5,3,6,21,19,2,18,53.5,66.88,79,13,0,6,1,0,0,1600000.0,726747.6,45.42,2902400.74,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ae5e1af9-5f9a-4fcd-99d7-ba2b613dd9a4,白百合热,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,3,24,14,8,0,6,35,23,12,18,72.28,85.38,91,10,0,3,2,0,0,4200000.0,2686374.0,63.96,5132443.03,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,aea2865c-c8df-4aa3-8fe7-256edbb160a1,快乐足球,True,9c6d0d26-d73b-4e64-a24b-07ecc3e24dcf,1,6,17,14,5,2,7,29,34,-5,18,64.89,84.5,96,16,0,9,3,0,0,4200000.0,2054563.0,48.92,4864754.82,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b0c2f2f4-cf26-4ba4-ad7b-fed70310cadc,魔毯飞行,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,3,24,14,7,3,4,24,18,6,18,51.83,65.38,80,13,0,7,3,0,0,1600000.0,625973.0,39.12,3267936.8,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b1fccedd-f7f5-4e1a-b20d-03941bdbfd8e,非洲犀牛,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,5,18,14,5,3,6,28,26,2,18,51.44,62.12,65,15,0,7,2,0,0,1600000.0,507428.0,31.71,3214120.54,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b3dbdf88-1463-46cc-b570-748b06c3cde9,床单军团,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,1,34,14,11,1,2,44,17,27,18,61.33,76.12,83,13,0,6,1,0,0,1600000.0,1416422.6,88.53,2962996.65,B,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b4c660cb-31aa-4245-bc8d-3b635c5e8c0b,东方雄狮,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,3,23,14,7,2,5,33,25,8,18,49.22,63.0,79,12,0,8,2,0,0,1600000.0,526517.6,32.91,3038226.69,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b4f3c189-e714-43f5-bd3e-d5709925fe1d,绿洲驼队,True,a14c4617-240a-46a6-990f-37f821870474,3,6,18,14,6,0,8,25,30,-5,18,56.06,67.62,74,13,0,6,2,0,0,2250000.0,796609.0,35.4,4935012.29,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b4fdaf05-975d-4005-bbf0-0d0b5bbfdf8d,树懒慢动,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,7,15,14,4,3,7,17,24,-7,18,49.78,66.0,74,15,0,9,3,0,0,1600000.0,639038.2,39.94,3273509.12,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b4fff948-b70d-4f6f-9aa2-1470587d7839,清真美食,True,a214dae7-f210-4978-a373-8769b832bee7,3,5,19,14,6,1,7,28,24,4,17,67.71,77.88,96,10,0,2,0,0,0,2250000.0,1807538.0,80.34,2321533.57,B,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b766a608-e35e-4487-b5ba-4752916a87c6,蓝黑战士,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,4,21,14,6,3,5,25,23,2,18,53.94,66.88,77,13,0,5,1,0,0,1600000.0,697377.0,43.59,3011726.32,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,b90a4c3c-4de2-46a9-a075-bfae07efaa7f,黄色潜水艇,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,8,6,14,1,3,10,10,22,-12,18,53.11,71.25,79,13,0,7,3,0,0,1600000.0,857721.8,53.61,4532205.79,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,bdbc9eb8-25c6-46e2-8d03-4fe7dde6eeef,不来梅绿,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,7,13,14,4,1,9,10,26,-16,18,51.72,63.88,76,13,0,7,2,0,0,1600000.0,649727.8,40.61,3442109.36,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,bf188558-c9b9-494c-b203-db7b7be35ee0,蝙蝠军团,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,4,18,14,5,3,6,24,22,2,18,60.0,74.12,81,15,0,6,3,0,0,2250000.0,1203203.0,53.48,4138963.44,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c3b55960-13bd-4a55-b5d4-819544a6302e,马略卡岛,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,2,24,14,7,3,4,23,12,11,18,57.33,74.0,84,13,0,7,0,0,0,2250000.0,1036405.0,46.06,4087238.89,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c3d001b9-dd3c-4834-a548-dbd8609332c4,图阿雷格,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,7,11,14,3,2,9,9,24,-15,18,44.67,60.12,73,16,0,10,2,0,0,1600000.0,416267.0,26.02,3699400.12,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c6bd46fa-082b-4d97-8563-69b43efea613,枪手兵工厂,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,2,26,14,8,2,4,36,24,12,18,65.0,81.62,88,12,0,6,2,0,0,4200000.0,2061944.0,49.09,6702481.64,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c6d43c44-11e9-47de-b661-544e6c9e2c58,阿拉伯舞,True,d0849cc4-a873-4461-bd7f-b6932ad21180,4,7,14,14,4,2,8,15,25,-10,18,57.56,66.38,74,12,0,5,0,0,0,1600000.0,757025.8,47.31,3033095.03,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c817ac92-5d06-4d9d-b73f-8d903c279f1b,蓝宝石海,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,1,40,14,13,1,0,42,9,33,18,57.67,71.12,89,13,0,6,2,0,0,1600000.0,1025212.0,64.08,2346123.97,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,c8c3d129-2f00-45c1-940c-3bbc7cd5d953,华南虎威,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,2,27,14,8,3,3,27,20,7,18,57.5,73.5,91,14,0,7,1,0,0,3100000.0,1193232.5,38.49,5914029.94,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ca5363fa-daf6-4b94-988e-8e363382cc57,朱雀焚霞,True,a0107e47-d545-415a-877e-a250b12b72a3,4,5,19,14,5,4,5,22,21,1,18,58.17,72.38,85,11,0,4,3,0,0,1600000.0,1012667.0,63.29,1756976.45,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,caa7cbd4-c80e-4bba-a33e-c6a9c4e358c5,西域猛虎,True,d20b9cee-18bd-4a8d-be78-a5b2681775bc,2,4,21,14,6,3,5,32,23,9,18,61.06,78.0,90,13,0,6,2,0,0,3100000.0,1547748.5,49.93,5071841.87,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cb90ca86-8723-4309-8443-cb0e4b87bdc2,西班牙人,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,1,32,14,10,2,2,36,20,16,18,59.94,76.88,81,14,0,7,3,0,0,1600000.0,1098628.2,68.66,3950144.64,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cb936237-0b21-40e8-9cbe-dd3431b9f1e7,巴塔哥尼,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,5,17,14,3,8,3,25,24,1,18,59.78,74.88,92,14,0,7,2,0,0,3100000.0,1340024.3,43.23,6436555.71,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cbf559b0-39a7-4084-ab87-5ff041741299,马丘比丘,True,698db303-c978-44e4-a85a-c086ddf13168,3,4,19,14,5,4,5,34,31,3,18,62.06,75.88,90,12,0,5,1,0,0,2250000.0,1483121.0,65.92,2926351.83,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cc0ed8cb-6636-472c-be01-9bcb6d6e541c,亚马逊河,True,698db303-c978-44e4-a85a-c086ddf13168,3,5,16,14,4,4,6,28,28,0,18,55.5,72.75,85,11,0,7,3,0,0,2250000.0,1105980.0,49.15,3508687.28,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cc0ef7b2-fe26-4641-a768-4f609e29b2d9,银狼啸天,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,4,23,14,7,2,5,25,20,5,18,52.44,68.25,75,13,0,7,3,0,0,1600000.0,754935.0,47.18,5020448.3,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cd04a361-39e0-4c35-a360-d05cf2c452d9,斗牛士团,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,5,16,14,4,4,6,26,25,1,18,60.72,76.12,84,13,0,6,1,0,0,2250000.0,1392121.0,61.87,3218781.3,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,cd6bf0d3-7f1a-4f3b-82bd-5ff4f46449d9,钢铁柏林,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,5,18,14,5,3,6,23,25,-2,18,52.5,67.38,86,13,0,7,2,0,0,1600000.0,766095.0,47.88,2867019.48,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d3c61670-e649-42ae-9394-5d0fa962c0b8,拉普拉塔,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,6,17,14,5,2,7,34,39,-5,18,61.89,78.62,94,12,0,5,2,0,0,3100000.0,1768870.5,57.06,5523683.6,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d3f11c2d-1468-4391-843e-98c05dd06286,野马奔腾,True,a0107e47-d545-415a-877e-a250b12b72a3,4,4,23,14,6,5,3,29,20,9,18,54.72,69.38,82,14,0,6,2,0,0,1600000.0,873676.0,54.6,2570181.55,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d488af48-8fa6-4679-9dd6-8ee83109a97b,金刚鹦鹉,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,3,20,14,5,5,4,24,21,3,18,48.78,61.0,85,15,0,8,2,0,0,1600000.0,550716.4,34.42,3010591.88,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d48ba2a2-bb85-4376-9449-fb3b8826dcf0,斑马军团,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,2,23,14,6,5,3,26,22,4,18,50.61,63.5,67,14,0,7,0,0,0,1600000.0,552731.6,34.55,3647408.15,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d4953c57-7182-4723-9142-a8e6adf47c2d,刚果雨林,True,1124dfd9-90be-479e-a29f-a23303cd7902,4,6,17,14,5,2,7,27,29,-2,18,56.11,70.12,76,12,0,7,2,0,0,1600000.0,853492.0,53.34,2705665.81,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d52013ad-2b3d-4866-9463-0df96b9819f5,紫电鹰扬,True,a0107e47-d545-415a-877e-a250b12b72a3,4,1,29,14,9,2,3,36,25,11,16,59.44,74.25,86,11,0,6,1,0,0,1600000.0,1092921.4,68.31,4064182.43,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d6086e01-af3b-4682-b7ac-9721713176f8,赫塔菲蓝,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,5,18,14,4,6,4,19,21,-2,18,57.83,72.38,83,13,0,7,1,0,0,2250000.0,1037582.0,46.11,3869531.57,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d71c98f8-59f1-4a75-bc58-83b1ecd27981,峨眉女侠,True,37e412c4-f66b-421e-b6ab-73ffbe132649,4,5,23,14,7,2,5,24,23,1,18,54.5,67.75,86,12,0,6,2,0,0,1600000.0,814891.0,50.93,2596169.57,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d724ec79-ddaf-424a-8b83-0b71b0077748,红黑恶魔,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,8,12,14,3,3,8,14,33,-19,18,55.11,68.38,84,13,0,7,2,0,0,2250000.0,919562.0,40.87,2778741.26,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d7869c27-6888-484a-a8f0-2302f76966d6,那不勒斯,True,811f9c6d-a4b4-4ab1-91f1-8817977993e7,4,6,14,14,3,5,6,20,23,-3,18,53.78,66.62,75,14,0,6,3,0,0,1600000.0,697324.0,43.58,3179363.87,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d7c79989-b29a-48ff-a3c2-1aab6cfdd9f7,雄鹰法兰,True,de56c9e6-63b1-4370-bc29-6517a02f70cd,4,8,12,14,3,3,8,30,35,-5,18,49.67,63.5,81,12,0,8,1,0,0,1600000.0,609278.8,38.08,3472452.23,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,d9734de3-ae7d-4ffa-a1eb-1caa5904bec7,公牛都灵,True,e300379f-18d3-4ef4-84e4-ba515ccb5d34,4,7,9,14,2,3,9,18,28,-10,18,56.61,68.75,82,11,0,5,1,0,0,1600000.0,871272.6,54.45,2702915.18,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,daef3762-8681-454f-8dad-3aa6204f616d,森林之语,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,2,27,14,8,3,3,24,19,5,18,57.0,69.25,77,12,0,5,1,0,0,1600000.0,854240.8,53.39,2794035.56,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,db3ca325-5af2-49ee-b4eb-ffc5833d9db4,巴斯克雄,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,1,28,14,7,7,0,34,24,10,18,57.67,72.5,83,13,0,6,3,0,0,2250000.0,957316.0,42.55,5152583.95,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,dc18fbbd-e586-44a9-b293-33f29e574c86,格拉纳达,True,f6133552-fe86-45c0-b38c-2db8b01a5519,3,4,18,14,4,6,4,30,30,0,18,56.89,70.5,77,13,0,7,1,0,0,2250000.0,855499.0,38.02,4722768.67,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,dc55424e-e60a-4f21-a4bd-1413e7069aea,波斯地毯,True,0ffb4d3f-f9b6-4842-89bd-f17abe7c33e0,4,3,25,14,7,4,3,27,17,10,18,50.28,65.88,81,16,0,10,1,0,0,1600000.0,668583.0,41.79,3212496.54,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,马穆鲁克,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,4,17,14,5,2,7,18,32,-14,18,50.28,65.25,80,15,0,9,1,0,0,1600000.0,609622.4,38.1,2996902.94,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,df811640-39e5-4b41-81e5-7f64b13dafbc,科隆山羊,True,b785d06a-d78a-428c-91f0-ff4a9f469f4b,4,5,20,14,6,2,6,17,22,-5,18,53.56,70.75,88,12,0,6,3,0,0,1600000.0,935203.6,58.45,2309745.69,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,dfd5c178-63e7-4592-8430-0bf56ef6b746,非洲猎豹,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,7,16,14,4,4,6,15,17,-2,17,52.41,67.25,81,15,0,8,2,0,0,1600000.0,687568.4,42.97,2738696.74,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e19278fd-c33e-4fe9-a9f4-715d2d54e703,白虹贯日,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,7,11,14,3,2,9,22,31,-9,18,53.17,66.0,79,12,0,7,1,0,0,1600000.0,673815.4,42.11,2815544.88,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e1a10934-083a-43c5-83bb-21c96e852047,水豚憨态,True,84f55ea0-ff15-4d41-be07-1ac16be52c96,4,4,19,14,5,4,5,24,25,-1,18,58.44,71.75,82,12,0,4,3,0,0,1600000.0,932877.0,58.3,2571056.03,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e1f61e2f-8c0e-40d7-8469-b57e4c5d6e6d,炼油大师,True,1e16da56-65f9-4e5d-ac82-71ca951a25e5,2,2,30,14,9,3,2,39,22,17,18,55.83,76.88,93,16,0,9,3,0,0,3100000.0,1358758.2,43.83,5156246.06,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e31dd5d4-bdf5-447f-8b05-dbae251e1807,猎豹闪电,True,a8fde632-9f65-467d-bc44-32641788bb66,3,6,17,14,5,2,7,25,28,-3,18,53.72,67.12,79,14,0,6,2,0,0,2250000.0,799376.0,35.53,2502824.61,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e63b8fec-a8f4-4d4a-b355-ef3f8934d96b,紫气东来,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,4,22,14,7,1,6,26,24,2,18,51.11,64.5,79,15,0,7,3,0,0,1600000.0,572706.2,35.79,3752681.25,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e79c02dd-e7f4-46df-b204-5cab4e46018c,威尼斯假,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,3,22,14,6,4,4,30,18,12,18,55.17,69.5,80,15,0,9,2,0,0,2250000.0,864847.0,38.44,4600850.88,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e9574c3d-7a37-438b-bb39-a6635a480519,烈焰狂狮,True,4ccb4dce-5cb6-41ee-9b8f-130355d57f46,4,5,18,14,5,3,6,26,31,-5,17,61.24,69.75,79,9,0,2,2,0,0,1600000.0,916163.0,57.26,2949365.26,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,e96fd191-86b4-440f-9d5e-75f92e986f08,大马士革,True,a214dae7-f210-4978-a373-8769b832bee7,3,4,20,14,6,2,6,20,19,1,18,60.61,72.62,79,12,0,4,2,0,0,2250000.0,1172819.0,52.13,4342990.87,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,ee405282-7387-4eed-b942-7d895a235ea9,真蓝黑亚,True,eb1ba9bc-fe8f-4b5b-92bd-dff3e3a1f2f3,3,6,13,14,2,7,5,25,27,-2,18,56.06,71.88,89,16,0,9,3,0,0,2250000.0,1102421.0,49.0,2046934.82,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,efdcf3ed-9bee-4879-ae3f-54c6fe53390a,苍鹰搏兔,True,a8fde632-9f65-467d-bc44-32641788bb66,3,7,15,14,4,3,7,25,26,-1,18,56.33,70.5,86,13,0,6,2,0,0,2250000.0,915805.0,40.7,4718806.99,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f15b6248-89a2-4cf3-b3e1-6d5932786764,潘帕斯草,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,3,20,14,6,2,6,22,27,-5,18,60.06,73.12,84,13,0,9,1,0,0,3100000.0,1036338.8,33.43,6277567.09,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f2cb4baa-cdb6-4598-9262-ac9d6b0fb411,蓝军切尔西,True,2d17195f-6693-4497-b01a-83f4fc30c946,1,8,11,14,3,2,9,20,35,-15,18,62.89,78.88,91,12,0,7,1,0,0,4200000.0,1664159.0,39.62,7488147.45,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f49c75a4-de8d-42ee-a4ea-654f8a259934,皇家社会,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,5,19,14,4,7,3,22,21,1,18,59.67,72.75,86,12,0,5,1,0,0,3100000.0,1079991.4,34.84,4515605.38,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f620e152-292f-4fbe-b20c-d69017df3b13,桑巴学校,True,72fb7b0c-5295-4288-b728-03f98b7d97f1,3,1,27,14,8,3,3,37,20,17,18,61.33,76.25,84,13,0,6,1,0,0,2250000.0,1434263.0,63.75,3771950.16,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f6fc4772-aec9-4ef5-a733-1b0cade7a3c2,巴格达城,True,5223ef74-be5a-4ff0-a3bc-6f00f60b2290,4,4,19,14,4,7,3,25,21,4,18,51.78,69.25,82,16,0,9,1,0,0,1600000.0,779561.4,48.72,3911710.26,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f7c88717-c6fb-4af6-a4da-dc51d5d34038,山楂球西布,True,9367e21b-6e3a-4531-8dfb-0af639ae6a0d,2,3,24,14,6,6,2,32,21,11,18,56.33,73.38,82,16,0,10,1,0,0,3100000.0,1017764.0,32.83,6245998.1,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f7f29ce8-339e-4766-b0d5-8846eda62b73,青金石蓝,True,eb81a4ce-e24f-492d-917f-7b0ebba15a78,4,6,14,14,4,2,8,20,25,-5,18,58.11,70.0,82,13,0,5,1,0,0,1600000.0,880146.0,55.01,2600425.88,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f80a6187-52cf-4735-bc02-3ee1faf20fae,红尘滚滚,True,8b1656f4-7d18-4b1d-aebc-370c7d2d9fb7,4,3,25,14,7,4,3,22,20,2,18,53.67,67.12,80,13,0,6,1,0,0,1600000.0,773716.0,48.36,2905723.48,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,f9cb99ee-01b3-4cbe-a485-060029a62082,非洲雄狮,True,426c3e38-63b3-4ee0-85dd-85525974bfdf,4,8,16,14,4,4,6,22,26,-4,18,53.33,66.0,80,14,0,7,1,0,0,1600000.0,673518.8,42.09,3148341.24,A,none
5,be8362ec-6fa4-41a6-94b0-0e4c333e19b4,fa05cf5f-854b-4834-b1ff-ae470948fdb4,高乔骑士,True,b34e5953-6ecc-49f9-b231-ac8b8d7f89da,2,4,19,14,5,4,5,32,32,0,18,55.11,72.88,89,15,0,7,3,0,0,3100000.0,1206747.9,38.93,5916656.49,A,none
