season_number,season_id,player_id,player_name,team_id,position,age,ovr,potential,origin_type,wage,match_form,state_score,contract_score,recent_match_score,fitness_score,match_load_score,match_rust_score,attribute_modifier_pct,stamina_modifier,recent_ratings,recent_minutes,matches,goals,assists,average_rating
1,1becb771-63d7-4552-9955-44e42acf801f,eed2c023-9228-4f55-aeba-4f2a9804df31,巴迪亚 巴萨姆,aac1d957-2aa9-4742-9a46-9de762268d05,FW,35,67,A,generated,68715.0,NEUTRAL,-1,0,0,0,-1,0,-0.004,0.0,"[6.2, 6.4, 6.9]","[50, 50, 50]",5,0,0,6.34
1,1becb771-63d7-4552-9955-44e42acf801f,ad284000-f2fe-4ec3-8d59-b82003f5a21f,莱昂德罗 科茨,98068a5b-2c14-4cf1-8fc4-71315d4612bb,MF,24,77,S,generated,143000.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.9, 7.4, 8.7]","[50, 50, 50]",16,5,4,8.24
1,1becb771-63d7-4552-9955-44e42acf801f,e85a1e1f-141c-42e1-9bd1-d5bb8d45bb09,马特乌斯 托尼,daef3762-8681-454f-8dad-3aa6204f616d,MF,23,65,A,generated,55575.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 7.5, 6.7]","[50, 50, 50]",17,6,3,7.94
1,1becb771-63d7-4552-9955-44e42acf801f,355d350b-5d65-4f8f-924d-3bc79a99c9c5,智勋 将,22a97709-e9b7-47c7-a868-436c9fc04b53,FW,20,78,A,generated,86640.0,LOW,-2,0,0,1,-1,-2,-0.008,3.0,"[6.6, 6.6, 6.6]","[50, 50, 50]",5,2,0,7.22
1,1becb771-63d7-4552-9955-44e42acf801f,17e9a117-ec2f-487d-95c0-4fbd89421ffa,烈勋 妙,f6fc4772-aec9-4ef5-a733-1b0cade7a3c2,DF,26,66,A,generated,70840.0,NEUTRAL,-1,0,0,0,-1,0,-0.004,0.0,"[6.4, 6.3, 8.1]","[50, 50, 50]",3,0,0,6.97
1,1becb771-63d7-4552-9955-44e42acf801f,4e4e6786-2ec3-4c8c-904d-884fb5562f0a,章柏杰,aac1d957-2aa9-4742-9a46-9de762268d05,MF,26,83,S,generated,207236.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.3, 8.1, 9.6]","[50, 50, 50]",16,9,4,8.42
1,1becb771-63d7-4552-9955-44e42acf801f,75f421ec-175c-491b-8cb3-fdfe40355de9,谢苗 扎伊采夫,975356c9-9f62-4341-88c9-a4053cfdc83b,MF,22,83,S,generated,206000.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.1, 9.7, 6.9]","[50, 50, 50]",18,8,2,8.52
1,1becb771-63d7-4552-9955-44e42acf801f,f8944df2-9acf-4a31-89ea-76ad000496e2,拉斐尔 帕迪利亚,7ad15046-be76-4e8a-b62f-260481133ed3,MF,24,69,S,generated,83776.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.7, 6.4, 8.3]","[50, 50, 50]",15,2,2,7.63
1,1becb771-63d7-4552-9955-44e42acf801f,59760947-ba1b-4b9b-afd8-6e92a7cd939e,健二 默多克,c6bd46fa-082b-4d97-8563-69b43efea613,FW,22,88,S,generated,247576.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.4, 7.6, 8.8]","[50, 50, 50]",17,11,5,8.37
1,1becb771-63d7-4552-9955-44e42acf801f,31f5e534-ec8b-45f9-9874-e146c685fb31,尼亚尔 马格努松,b4fdaf05-975d-4005-bbf0-0d0b5bbfdf8d,MF,33,54,B,generated,27648.0,LOW,-3,-1,0,1,-1,-2,-0.012,3.0,"[6.5, 6.6, 6.8]","[50, 50, 50]",6,0,0,6.6
1,1becb771-63d7-4552-9955-44e42acf801f,ffe0c329-de9c-4ec7-8a92-999bf27e0888,曾绍延,377ee383-a7cf-47f7-8718-3bc97b4813c7,FW,26,68,A,generated,84320.0,LOW,-2,0,0,0,-1,-1,-0.008,-4.0,"[6.8, 7.1, 6.2]","[50, 50, 50]",7,2,0,7.1
1,1becb771-63d7-4552-9955-44e42acf801f,e70239a1-4801-41d5-a131-5658ad5e5ea1,卡伦 汤姆林森,d52013ad-2b3d-4866-9463-0df96b9819f5,MF,23,80,S,generated,150498.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.3, 7.9, 7.3]","[50, 50, 50]",18,5,4,7.71
1,1becb771-63d7-4552-9955-44e42acf801f,07b36c25-514c-47da-a261-9aa1fdbd24a5,马库斯 邓肯,f80a6187-52cf-4735-bc02-3ee1faf20fae,MF,34,56,S,generated,34877.0,NEUTRAL,1,0,2,0,-1,0,0.004,0.0,"[6.8, 6.8, 8.3]","[50, 50, 50]",3,1,0,7.33
1,1becb771-63d7-4552-9955-44e42acf801f,bcd72202-ed60-41d9-b28d-82d7630d7ff3,万昊翔,9886ea0a-4057-4d36-b78c-2126261c9a7c,MF,21,71,A,generated,87300.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.5, 7.0, 6.9]","[50, 50, 50]",15,4,1,7.67
1,1becb771-63d7-4552-9955-44e42acf801f,8cd72a87-ea39-4452-a55f-f33c1288f97d,仁彦 大木,608be585-2b1a-4d51-b0cb-5465c3010436,GK,22,84,S,generated,195293.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.3, 8.5, 7.3]","[50, 50, 50]",21,0,2,7.53
1,1becb771-63d7-4552-9955-44e42acf801f,e565a384-07e4-49f4-822e-d6a0451f7dc0,艺浚 赵,29b4a156-ad50-45be-b832-939e9765d81b,DF,25,62,A,generated,58088.0,LOW,-4,-1,-1,1,-1,-2,-0.016,3.0,"[6.5, 6.0, 6.1]","[50, 50, 50]",5,0,0,6.42
1,1becb771-63d7-4552-9955-44e42acf801f,f5accc41-66d4-411c-96c5-b344eb158a82,查里东 马丁,e96fd191-86b4-440f-9d5e-75f92e986f08,GK,24,68,S,generated,68000.0,LOW,-5,-2,0,-2,-1,0,-0.02,-18.0,"[6.4, 7.7, 6.5]","[50, 50, 50]",15,0,0,7.11
1,1becb771-63d7-4552-9955-44e42acf801f,c2de87e9-730d-4950-b227-5694639c635f,伦纳德 弗林,a81aa0de-818e-4fd0-ae1f-56a79f50533c,FW,24,61,A,generated,44931.0,NEUTRAL,0,0,2,1,-1,-2,0.0,3.0,"[6.6, 8.8, 7.2]","[50, 50, 50]",4,1,1,7.4
1,1becb771-63d7-4552-9955-44e42acf801f,9bd5845c-c00d-49b6-afb6-27eaa7840d35,法比安 桑顿,0242f21a-8b9b-4208-aadb-86fb1fd449a2,MF,33,66,S,generated,70560.0,LOW,-2,-1,-1,1,0,-1,-0.008,3.0,[6.3],[50],1,0,0,6.3
1,1becb771-63d7-4552-9955-44e42acf801f,3daa0410-cda7-417e-be1c-a413afa19918,独孤宇承,48831857-1b6a-413e-bda8-5719fd283efc,DF,29,63,S,generated,39244.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.0, 7.1, 7.1]","[50, 50, 50]",16,1,1,7.45
1,1becb771-63d7-4552-9955-44e42acf801f,343f2ecf-0bec-458a-a456-dad656908161,三郎 山胁,e1a10934-083a-43c5-83bb-21c96e852047,DF,23,72,A,generated,93600.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.5, 7.4, 7.5]","[50, 50, 50]",15,2,1,7.94
1,1becb771-63d7-4552-9955-44e42acf801f,89afe09b-2618-4a9b-a801-453e78254dad,白澎,7b8f9873-2cf9-440e-9638-4e5498d4d9ae,FW,23,77,S,generated,129615.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[5.6, 6.9, 10.0]","[50, 50, 50]",16,8,3,7.85
1,1becb771-63d7-4552-9955-44e42acf801f,d24b5f84-3e77-493e-9698-97e1e49ebae4,格热戈日 斯坦尼斯拉夫斯基,4d472da3-7b92-49fc-906f-9f552ddf60a9,FW,24,78,S,generated,139378.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.2, 7.0, 6.9]","[50, 50, 50]",19,12,8,8.53
1,1becb771-63d7-4552-9955-44e42acf801f,416085d7-8e6e-4666-9079-d29abe11f838,越 孙,b0c2f2f4-cf26-4ba4-ad7b-fed70310cadc,DF,27,67,A,generated,70538.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 8.8, 7.8]","[50, 50, 50]",15,1,1,7.09
1,1becb771-63d7-4552-9955-44e42acf801f,79ad12b9-141f-4d2d-949d-01bd8ce82f90,尹仁,a66992cb-c66d-4ecd-80c2-2a589d31bc28,MF,29,67,A,generated,75450.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[9.9, 7.7, 7.4]","[50, 50, 50]",15,3,3,8.0
1,1becb771-63d7-4552-9955-44e42acf801f,c9a1678a-9ee6-47dd-a51f-903395a96569,志勋 卫,7012880c-807c-4190-90f7-0e644aad825e,MF,29,85,S,generated,196650.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.7, 9.4, 7.5]","[50, 50, 50]",18,7,7,8.28
1,1becb771-63d7-4552-9955-44e42acf801f,6d82a17c-1463-49ca-af68-5f1fee4741ae,布隆特斯 莫比莱,975356c9-9f62-4341-88c9-a4053cfdc83b,DF,25,73,A,generated,114330.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.0, 7.8, 7.3]","[50, 50, 50]",18,3,3,7.63
1,1becb771-63d7-4552-9955-44e42acf801f,0036d253-dfda-4839-a618-5baadf7973fa,阿波斯托洛斯 马克斯,36c5314f-4d79-4654-be87-9464aafb9690,FW,27,91,S,generated,347936.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.5, 8.7, 10.0]","[50, 50, 50]",20,27,5,8.72
1,1becb771-63d7-4552-9955-44e42acf801f,e7847049-d707-481a-8daa-1f8de9fffd4a,奥兰多 马克斯,6793d666-1351-4faf-bc46-e23b72f29f1b,FW,20,64,A,generated,46287.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[9.0, 6.9, 6.8]","[50, 50, 50]",15,2,2,7.33
1,1becb771-63d7-4552-9955-44e42acf801f,43ad3d12-3792-457f-9ed0-3a3cc25d90ae,阿莱克西 埃里克松,aaf997c0-ab27-4381-9357-c0ff681628d1,DF,22,65,S,generated,58500.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 7.4, 8.3]","[50, 50, 50]",16,1,0,6.92
1,1becb771-63d7-4552-9955-44e42acf801f,0b44f099-6e60-4847-ad6b-11c35108307b,風馬 畑中,d488af48-8fa6-4679-9dd6-8ee83109a97b,FW,29,66,A,generated,48195.0,LOW,-2,-1,2,-2,-1,0,-0.008,-18.0,"[6.8, 7.7, 8.0]","[50, 50, 50]",15,3,3,7.63
1,1becb771-63d7-4552-9955-44e42acf801f,7f7a408b-cea3-40ca-94db-f46506a3dffe,王天洋,47de49d5-fdca-4d81-b80e-b55a79bd3ced,MF,23,80,S,generated,154986.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.4, 8.5, 6.6]","[50, 50, 50]",16,3,1,7.79
1,1becb771-63d7-4552-9955-44e42acf801f,04f34ae2-7aac-43b4-995c-1410b6e0e37e,理人 安藤,1e9dd6c4-5654-43b9-b015-820e6b746148,MF,20,77,S,generated,102502.0,NEUTRAL,-1,-1,2,1,-1,-2,-0.004,3.0,"[7.5, 6.3, 7.8]","[50, 50, 50]",6,3,2,7.67
1,1becb771-63d7-4552-9955-44e42acf801f,4e3e024b-8aa1-4e0c-879b-d6b5ca4b6b70,徹 泉,404a75f0-a644-464b-b83c-456ebf6d2c33,MF,32,62,A,generated,48559.0,LOW,-3,0,-1,1,-1,-2,-0.012,3.0,"[6.4, 6.3, 6.1]","[50, 50, 50]",5,0,0,6.3
1,1becb771-63d7-4552-9955-44e42acf801f,2ad0c0a7-0a5f-481f-b09f-2d5c281f5adf,阿尔尼 雅各布森,95400555-b9c3-425d-8232-8b86e0a91ca5,FW,26,69,A,generated,85510.0,LOW,-4,-2,-1,1,0,-2,-0.016,3.0,[6.4],[50],1,0,0,6.4
1,1becb771-63d7-4552-9955-44e42acf801f,c2fa9ef6-d447-410f-83aa-8bd8000ea40b,文夫 松冈,6e6bb008-2263-40ed-9a77-e9e836378fda,MF,30,74,A,generated,118708.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 7.6, 8.6]","[50, 50, 50]",19,5,5,8.08
1,1becb771-63d7-4552-9955-44e42acf801f,2a2287a5-b3cc-4cdd-b292-45d9d3ad0f20,达里厄斯 朱厄特,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,DF,29,75,S,generated,138500.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 7.5, 7.6]","[50, 50, 50]",16,5,1,7.5
1,1becb771-63d7-4552-9955-44e42acf801f,b89c728b-1bfa-47c7-a2ac-dcfc2388a74c,埃卢瓦 巴克,8c5eb8a4-b906-488b-a572-9372caac7188,FW,24,57,A,generated,33718.0,LOW,-2,0,0,0,-1,-1,-0.008,0.0,"[7.6, 6.0, 6.5]","[50, 50, 50]",7,0,0,6.8
1,1becb771-63d7-4552-9955-44e42acf801f,2abb742d-4624-4278-b8b5-9b515870bbc3,吴智晖,5f7f8f8e-9ab2-434c-b005-fc3c5893a4ad,MF,29,63,A,generated,57342.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[6.7, 10.0, 7.1]","[50, 50, 70]",17,3,1,7.62
1,1becb771-63d7-4552-9955-44e42acf801f,55a76cbb-23fd-4062-acd2-187723f79bb9,邓德强,930a9201-3b38-4f02-a0d5-86134340c38d,GK,27,62,A,generated,53636.0,LOW,-4,0,-1,-2,-1,0,-0.016,-18.0,"[6.0, 5.2, 7.3]","[50, 50, 50]",16,0,0,6.67
1,1becb771-63d7-4552-9955-44e42acf801f,6e48258e-0bed-4f9e-849f-ab0f710ba58e,埃德加 阿诺德,d3c61670-e649-42ae-9394-5d0fa962c0b8,GK,29,76,A,generated,136412.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 8.1, 7.3]","[50, 50, 50]",19,0,0,7.82
1,1becb771-63d7-4552-9955-44e42acf801f,e1513ecc-5f54-49e3-85c0-e82e85dc6bba,余伦,b90a4c3c-4de2-46a9-a075-bfae07efaa7f,MF,24,79,S,generated,161000.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[5.3, 7.1, 8.2]","[50, 50, 50]",16,4,1,7.78
1,1becb771-63d7-4552-9955-44e42acf801f,6b3ae64a-0b45-4d7e-9a2f-1abb4163d538,彬 采,cd6bf0d3-7f1a-4f3b-82bd-5ff4f46449d9,MF,24,65,A,generated,55575.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[10.0, 10.0, 7.3]","[50, 50, 50]",16,8,2,7.93
1,1becb771-63d7-4552-9955-44e42acf801f,54a2852b-5ba4-456b-9b61-be3f7ab827a7,内尔松 切萨雷,e31dd5d4-bdf5-447f-8b05-dbae251e1807,DF,25,65,S,generated,72800.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 8.5, 7.8]","[50, 50, 50]",15,1,3,7.55
1,1becb771-63d7-4552-9955-44e42acf801f,20909cfa-c179-4b73-a601-a27303d51288,诸葛范,f6fc4772-aec9-4ef5-a733-1b0cade7a3c2,DF,25,72,A,generated,108368.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[6.6, 6.5, 8.2]","[50, 50, 50]",17,1,2,7.38
1,1becb771-63d7-4552-9955-44e42acf801f,238fa340-59d1-47cd-a8a8-e4f5c91b28cc,马塞尔 兰姆,71ac4da1-b9e4-40d5-995b-467d0669c7ad,MF,24,75,S,generated,115280.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.8, 8.2, 7.5]","[50, 50, 50]",15,2,0,7.79
1,1becb771-63d7-4552-9955-44e42acf801f,46863f0d-e847-4232-9f4c-3d056340a63e,千颯 寺内,dc55424e-e60a-4f21-a4bd-1413e7069aea,MF,31,64,A,generated,62830.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[8.9, 7.6, 8.9]","[50, 50, 50]",15,4,0,7.98
1,1becb771-63d7-4552-9955-44e42acf801f,a52b18db-9b5e-41a9-9f08-ec0034a88a33,沃伊捷赫 斯米尔诺夫,dd449048-c1ed-4e51-b8e1-dadb9bc895fc,DF,25,64,A,generated,46665.0,NEUTRAL,0,-1,4,-2,-1,0,0.0,-18.0,"[8.1, 7.0, 8.9]","[50, 50, 50]",16,2,4,7.47
1,1becb771-63d7-4552-9955-44e42acf801f,e1cccef0-ba1a-49d1-adcf-3f6aa075c5e8,公孙闰,1af119e0-e593-4062-88fb-92dc16a57205,FW,19,57,A,generated,28384.0,LOW,-2,0,0,1,-1,-2,-0.008,3.0,"[6.9, 6.8, 6.3]","[50, 50, 50]",5,1,0,6.9
1,1becb771-63d7-4552-9955-44e42acf801f,67ea7159-50bd-43ad-9a61-2943f640cffd,埃卡差 萨南,df811640-39e5-4b41-81e5-7f64b13dafbc,GK,29,53,B,generated,28168.0,LOW,-4,0,-1,-2,-1,0,-0.016,-18.0,"[5.9, 6.3, 6.8]","[50, 50, 50]",16,0,0,6.71
1,1becb771-63d7-4552-9955-44e42acf801f,ff5ec5b0-15e8-4e27-a82d-fdb8844a34e7,俊昊 还,b0c2f2f4-cf26-4ba4-ad7b-fed70310cadc,MF,22,64,A,generated,56579.0,LOW,-2,0,0,0,-1,-1,-0.008,-4.0,"[6.9, 6.3, 7.7]","[50, 50, 50]",7,0,1,6.8
1,1becb771-63d7-4552-9955-44e42acf801f,fb161565-f0c1-471b-94d6-9abc2e367bce,理仁 山崎,e96fd191-86b4-440f-9d5e-75f92e986f08,MF,32,62,A,generated,48559.0,NEUTRAL,-1,0,0,0,-1,0,-0.004,0.0,"[7.0, 8.5, 6.0]","[50, 50, 50]",7,2,0,7.4
1,1becb771-63d7-4552-9955-44e42acf801f,4d2a639d-24b0-4ca1-acc6-72bcf7f555a6,蒋军彬,0a7fa292-ac6f-4bc4-b708-941a6d83305f,FW,31,63,A,generated,61788.0,NEUTRAL,-1,0,0,0,-1,0,-0.004,0.0,"[6.9, 6.2, 6.5]","[50, 50, 50]",7,1,0,6.8
1,1becb771-63d7-4552-9955-44e42acf801f,0351a58c-2567-41a5-86c3-40736dd7c26e,鲁内 帕尔姆,2057008e-e99c-4efd-9acf-ff25f2ea4cff,DF,29,85,S,generated,207000.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.5, 7.2, 6.8]","[50, 50, 50]",19,2,1,7.18
1,1becb771-63d7-4552-9955-44e42acf801f,bf0dae9a-f36e-46b2-835f-e3213386022a,蒂姆 克鲁格,401342f0-c394-4c39-a137-a6ca18f3f59b,MF,23,69,A,generated,80750.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.8, 7.1, 7.1]","[50, 50, 50]",16,4,1,7.2
1,1becb771-63d7-4552-9955-44e42acf801f,0aac7fc4-415b-4740-8a95-9490c708d487,斯滕 马尔姆斯特伦,6c0dba72-2837-4453-8f69-63f1d3886e9f,FW,28,67,A,generated,75900.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.9, 7.4, 6.7]","[50, 50, 50]",18,6,5,7.87
1,1becb771-63d7-4552-9955-44e42acf801f,8b064e2b-6b8b-41d9-8deb-0a28fb659442,厄尼 赫德森,57fe450c-b28d-419d-a0b3-63e5cc902728,MF,31,59,A,generated,44435.0,LOW,-2,0,0,1,-1,-2,-0.008,3.0,"[6.4, 7.3, 6.5]","[50, 50, 50]",7,0,0,6.61
1,1becb771-63d7-4552-9955-44e42acf801f,a8c3ff8d-d8a9-4d80-93ae-b846db1487bf,泽诺 纳瓦罗,5ed5e12b-ec53-4677-a4b5-8d74e21bb98b,DF,22,66,A,generated,64187.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.4, 7.8, 7.1]","[50, 50, 50]",15,3,0,7.76
1,1becb771-63d7-4552-9955-44e42acf801f,a052cad3-87af-4afc-8a1e-87b8c0cd42b0,阿蒂尔 米兰达,4812c221-b983-4262-8849-407bd855fee7,DF,29,63,A,generated,62472.0,LOW,-4,-1,0,-2,-1,0,-0.016,-18.0,"[6.4, 6.5, 6.8]","[50, 50, 50]",15,2,0,7.24
1,1becb771-63d7-4552-9955-44e42acf801f,83994f0b-3da3-40ac-b099-a13987072564,于云铭,312637f2-889f-449d-8f76-1193fefa25ed,FW,24,72,A,generated,88400.0,NEUTRAL,0,-1,2,0,-1,0,0.0,0.0,"[7.0, 8.6, 6.5]","[50, 50, 50]",8,2,2,7.34
1,1becb771-63d7-4552-9955-44e42acf801f,495d6157-5150-42b0-815c-be5e3fbaa61d,空 冈田,608be585-2b1a-4d51-b0cb-5465c3010436,MF,28,82,S,generated,197492.0,NEUTRAL,0,-1,2,0,-1,0,0.0,0.0,"[6.8, 7.6, 7.3]","[50, 50, 50]",7,0,1,6.93
1,1becb771-63d7-4552-9955-44e42acf801f,208f6fe5-f449-498d-832d-04128a507d8d,费尔南多 梁,263cf029-6ac6-4387-9c0e-3b60159bfbbf,MF,24,83,S,generated,189981.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.7, 6.7, 9.9]","[50, 50, 50]",18,7,1,7.91
1,1becb771-63d7-4552-9955-44e42acf801f,ac0905c1-3802-44ab-a956-6c6bcb07e686,卢卡斯 皮耶罗,9bfa2387-fa4b-4af5-b711-01ab4f6897d1,FW,20,58,A,generated,29030.0,GOOD,3,0,4,1,-1,-1,0.012,3.0,"[8.6, 6.4, 9.8]","[50, 50, 70]",5,1,1,7.5
1,1becb771-63d7-4552-9955-44e42acf801f,caea080a-95da-4ae4-b441-7064b1449fb5,罗德尼 莫尔,a4caae20-4eb1-4398-a208-2e6966f3ae81,GK,26,63,A,generated,53608.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[5.2, 9.7, 8.7]","[50, 50, 50]",15,0,0,6.85
1,1becb771-63d7-4552-9955-44e42acf801f,37df8f80-3fad-4a22-a7c3-35baaf7b3d52,尼基福罗斯 费拉罗,27106979-3665-4b74-bc64-256babe7ad2e,MF,22,71,A,generated,92150.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[6.9, 7.3, 6.9]","[50, 50, 50]",17,5,2,7.75
1,1becb771-63d7-4552-9955-44e42acf801f,bc2deed8-054e-4944-aee6-0a37769471ac,塞德里克 詹森,43fabbee-b584-4985-9119-627445998a83,FW,20,51,S,generated,18816.0,NEUTRAL,0,0,2,1,-1,-2,0.0,3.0,"[6.2, 8.7, 7.3]","[50, 50, 50]",7,3,0,7.4
1,1becb771-63d7-4552-9955-44e42acf801f,fe599fc7-6a64-469b-ac9a-6201face459a,卡雷 古纳尔松,9d2a4c4a-c612-4cf1-bad2-125b621c8e0d,MF,19,76,S,generated,76380.0,LOW,-2,0,0,0,-1,-1,-0.008,0.0,"[8.5, 6.1, 6.2]","[50, 50, 50]",4,1,1,7.0
1,1becb771-63d7-4552-9955-44e42acf801f,c9a25860-cb81-40cd-804a-9bd9edad17a0,闫旭辰,578d8ca9-f619-4b00-b2e8-81e6079f18dd,FW,22,62,A,generated,49438.0,NEUTRAL,1,-2,4,1,-1,-1,0.004,3.0,"[7.1, 9.5]","[70, 50]",2,0,2,8.3
1,1becb771-63d7-4552-9955-44e42acf801f,359780bc-6474-497c-9e6e-40a8b92f6917,奥德修斯 巴尔德斯,2b9219d9-b8c2-4228-98e5-48a7d54225fc,MF,26,64,A,generated,57370.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[7.3, 7.0, 6.3]","[50, 50, 50]",16,1,3,7.3
1,1becb771-63d7-4552-9955-44e42acf801f,cecfea02-4e4b-438f-bd7b-1abac8243e52,戴耀明,b3dbdf88-1463-46cc-b570-748b06c3cde9,DF,26,74,A,generated,123310.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.1, 7.7, 7.7]","[50, 50, 50]",16,0,1,7.25
1,1becb771-63d7-4552-9955-44e42acf801f,65f274c4-2246-4a2f-8af7-a434aedfbb9b,赫 熙,49c653c0-8e28-46ca-9ce2-4d84c9ec42ac,MF,26,68,A,generated,75240.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.2, 8.7, 9.0]","[50, 50, 50]",15,4,0,7.65
1,1becb771-63d7-4552-9955-44e42acf801f,6384b919-ac53-429c-b93a-5e57060ed754,弘 上田,ff323bf9-6a1f-48d2-9b91-97efaf1b44c9,DF,24,61,A,generated,37485.0,LOW,-3,-2,2,-2,-1,0,-0.012,-18.0,"[8.9, 6.5, 7.4]","[50, 50, 50]",16,4,2,7.84
1,1becb771-63d7-4552-9955-44e42acf801f,d50803ed-4cba-4ba9-98ef-c25c7219dbec,米哈利斯 迪马尔科,47de49d5-fdca-4d81-b80e-b55a79bd3ced,DF,24,72,S,generated,102502.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[8.0, 7.1, 7.0]","[50, 50, 50]",16,2,3,7.35
1,1becb771-63d7-4552-9955-44e42acf801f,ec9fa9f6-ad36-4bf5-be3b-acab4b2530e7,德拉戈米尔 赫迪诺娃,6c0dba72-2837-4453-8f69-63f1d3886e9f,DF,26,65,S,generated,61132.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[6.5, 7.0, 7.0]","[50, 50, 50]",18,0,0,6.99
1,1becb771-63d7-4552-9955-44e42acf801f,96f711fa-ddc7-41ef-9b71-4e84890fb064,纳坦 贝尔戈米,0fa74f65-e7fb-4f14-8c52-7b634a95dee8,MF,22,78,S,generated,136800.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.4, 10.0, 9.2]","[50, 50, 50]",15,7,1,8.33
1,1becb771-63d7-4552-9955-44e42acf801f,cc9e9599-ae98-4d08-9459-0e0650331b2a,哲旭 布,2d6a3b35-37d0-44ab-a002-979bebd4030c,FW,29,91,S,generated,298800.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[6.9, 7.0, 10.0]","[50, 50, 50]",19,9,7,8.13
1,1becb771-63d7-4552-9955-44e42acf801f,bdf4939b-f9ea-43a7-a788-727133be6f28,多布罗斯拉夫 博加特廖夫,6793d666-1351-4faf-bc46-e23b72f29f1b,FW,24,72,S,generated,93600.0,LOW,-3,0,0,-2,-1,0,-0.012,-18.0,"[7.0, 6.2, 7.1]","[50, 50, 50]",15,4,1,7.43
1,1becb771-63d7-4552-9955-44e42acf801f,3e223a20-987f-4597-a6d2-0e241ea5d5c5,龚开,d3c61670-e649-42ae-9394-5d0fa962c0b8,MF,20,83,S,generated,147661.0,NEUTRAL,-1,0,2,-2,-1,0,-0.004,-18.0,"[7.7, 8.9, 7.1]","[50, 50, 50]",19,7,3,8.19
1,1becb771-63d7-4552-9955-44e42acf801f,cd292113-c1cd-4c3a-b52f-0cc141c5dd45,伸夫 北村,dc55424e-e60a-4f21-a4bd-1413e7069aea,MF,30,53,B,generated,29008.0,NEUTRAL,-1,0,0,0,-1,0,-0.004,0.0,"[6.5, 7.5, 6.2]","[50, 50, 50]",6,0,0,6.7
1,1becb771-63d7-4552-9955-44e42acf801f,8adb5ddb-57bf-4b5d-8c24-98c54896641d,田光彬,74be8e1c-e27c-4cd1-8aaf-e0182af4a72b,MF,29,63,A,generated,57342.0,NEUTRAL,1,0,4,-2,-1,0,0.004,-18.0,"[7.4, 9.9, 6.8]","[50, 50, 50]",16,3,3,7.66
